Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83556,-,-,-,34.05,-118.26,-8,98,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure,
2006,1,1,0,30,0,0,0,0,0,0,7,9,0.134,0.30000000000000004,292.90000000000003,100,11,980,N/A
2006,1,1,1,30,0,0,0,0,0,0,7,9,0.134,0.4,89.4,100,11,980,N/A
2006,1,1,2,30,0,0,0,0,0,0,7,9,0.134,0.5,116.5,100,11,980,N/A
2006,1,1,3,30,0,0,0,0,0,0,7,9,0.134,0.5,131.70000000000002,100,11,980,N/A
2006,1,1,4,30,0,0,0,0,0,0,7,9,0.134,0.6000000000000001,127.10000000000001,100,11,980,N/A
2006,1,1,5,30,0,0,0,0,0,0,7,9,0.134,0.9,116.9,100,10,980,N/A
2006,1,1,6,30,0,0,0,0,0,0,7,9,0.134,1.2000000000000002,110.7,100,10,980,N/A
2006,1,1,7,30,30,56,34,28,322,55,4,9,0.134,1.6,109.9,100,10,980,N/A
2006,1,1,8,30,101,80,121,58,649,224,7,9,0.134,2.1,120.60000000000001,100,11,980,N/A
2006,1,1,9,30,70,0,70,72,783,380,7,10,0.134,2.4000000000000004,128.6,96.36,12,980,N/A
2006,1,1,10,30,145,0,145,81,835,491,6,10,0.134,2.8000000000000003,132.70000000000002,88.56,13,980,N/A
2006,1,1,11,30,100,0,100,84,857,546,6,9,0.134,3.4000000000000004,121.2,85,13,980,N/A
2006,1,1,12,30,107,0,107,81,860,542,7,8,0.134,3.6,128.3,74.8,14,980,N/A
2006,1,1,13,30,85,0,85,75,835,478,7,7,0.134,3.4000000000000004,142.3,71.05,14,980,N/A
2006,1,1,14,30,61,0,61,66,771,359,8,8,0.134,3.5,143.1,77.75,13,980,N/A
2006,1,1,15,30,16,0,16,50,639,202,8,8,0.134,3.6,134.70000000000002,85.06,12,980,N/A
2006,1,1,16,30,1,0,1,21,292,40,8,9,0.134,3.6,133.8,87.54,12,980,N/A
2006,1,1,17,30,0,0,0,0,0,0,8,9,0.134,3.9000000000000004,132.6,91.18,12,980,N/A
2006,1,1,18,30,0,0,0,0,0,0,4,10,0.134,4.5,132,95.68,12,980,N/A
2006,1,1,19,30,0,0,0,0,0,0,1,11,0.134,5,146.1,100,12,980,N/A
2006,1,1,20,30,0,0,0,0,0,0,1,11,0.134,4.9,161.9,100,13,980,N/A
2006,1,1,21,30,0,0,0,0,0,0,3,11,0.134,4.6000000000000005,176.70000000000002,100,13,980,N/A
2006,1,1,22,30,0,0,0,0,0,0,4,11,0.134,4.4,184.8,100,13,980,N/A
2006,1,1,23,30,0,0,0,0,0,0,4,11,0.134,4.5,186.8,100,13,980,N/A
2006,1,2,0,30,0,0,0,0,0,0,4,13,0.134,4.7,184.8,100,13,980,N/A
2006,1,2,1,30,0,0,0,0,0,0,4,13,0.134,5.1000000000000005,183.4,100,14,980,N/A
2006,1,2,2,30,0,0,0,0,0,0,7,13,0.134,5.5,181.60000000000002,100,14,980,N/A
2006,1,2,3,30,0,0,0,0,0,0,7,13,0.134,6,179.5,100,13,980,N/A
2006,1,2,4,30,0,0,0,0,0,0,7,11,0.134,6.5,175.8,100,13,980,N/A
2006,1,2,5,30,0,0,0,0,0,0,7,11,0.134,7.1000000000000005,172.4,100,13,980,N/A
2006,1,2,6,30,0,0,0,0,0,0,6,11,0.134,7.7,169.5,100,13,980,N/A
2006,1,2,7,30,2,0,2,29,274,52,7,11,0.134,8.200000000000001,169,100,13,980,N/A
2006,1,2,8,30,4,0,4,63,591,213,6,11,0.134,8.700000000000001,171.4,100,13,980,N/A
2006,1,2,9,30,27,0,27,85,709,364,8,12,0.134,9.1,178.5,97.8,14,980,N/A
2006,1,2,10,30,19,0,19,103,760,476,7,12,0.134,9.4,189.9,98.89,14,980,N/A
2006,1,2,11,30,97,0,97,110,793,538,8,12,0.134,9.200000000000001,202.4,97.55,14,980,N/A
2006,1,2,12,30,185,8,190,111,799,541,8,12,0.134,8.6,210.5,94.65,14,980,N/A
2006,1,2,13,30,47,0,47,119,728,472,3,11,0.134,8.3,218.3,90.41,14,980,N/A
2006,1,2,14,30,24,0,24,94,693,359,3,10,0.134,8.1,230.20000000000002,90.21000000000001,13,980,N/A
2006,1,2,15,30,80,0,80,68,558,202,3,9,0.134,7.2,238.60000000000002,90.25,12,980,N/A
2006,1,2,16,30,27,191,40,27,191,40,1,9,0.134,6,240.8,95.27,11,980,N/A
2006,1,2,17,30,0,0,0,0,0,0,1,9,0.134,5.2,239.4,95.38,11,980,N/A
2006,1,2,18,30,0,0,0,0,0,0,1,9,0.134,4.7,242.8,94.64,11,980,N/A
2006,1,2,19,30,0,0,0,0,0,0,3,8,0.134,4.1000000000000005,247.9,93.43,10,980,N/A
2006,1,2,20,30,0,0,0,0,0,0,1,8,0.134,3.2,253.20000000000002,98.82000000000001,10,980,N/A
2006,1,2,21,30,0,0,0,0,0,0,0,8,0.134,2.4000000000000004,260,100,9,990,N/A
2006,1,2,22,30,0,0,0,0,0,0,1,8,0.134,2,263.40000000000003,100,9,990,N/A
2006,1,2,23,30,0,0,0,0,0,0,3,8,0.134,1.8,269.3,100,9,990,N/A
2006,1,3,0,30,0,0,0,0,0,0,0,8,0.134,1.8,275.40000000000003,100,9,990,N/A
2006,1,3,1,30,0,0,0,0,0,0,0,7,0.134,1.7000000000000002,283.1,100,8,990,N/A
2006,1,3,2,30,0,0,0,0,0,0,0,7,0.134,1.6,298,100,8,990,N/A
2006,1,3,3,30,0,0,0,0,0,0,0,6,0.134,1.4000000000000001,314.70000000000005,98.83,8,990,N/A
2006,1,3,4,30,0,0,0,0,0,0,0,6,0.134,1.1,332.6,96.38,8,990,N/A
2006,1,3,5,30,0,0,0,0,0,0,0,6,0.134,0.8,334.1,95,8,990,N/A
2006,1,3,6,30,0,0,0,0,0,0,7,6,0.134,0.7000000000000001,343.1,93.81,8,990,N/A
2006,1,3,7,30,30,79,37,30,314,56,7,6,0.134,1.2000000000000002,52.1,87.72,8,990,N/A
