Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83556,-,-,-,34.05,-118.26,-8,98,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure,
2007,1,1,0,30,0,0,0,0,0,0,0,3,0.128,2.5,25.3,91.87,6,990,N/A
2007,1,1,1,30,0,0,0,0,0,0,7,3,0.128,3.2,25.200000000000003,95.9,5,990,N/A
2007,1,1,2,30,0,0,0,0,0,0,7,3,0.128,3.7,24.700000000000003,94.63,5,990,N/A
2007,1,1,3,30,0,0,0,0,0,0,0,3,0.128,4,26.200000000000003,93.73,5,990,N/A
2007,1,1,4,30,0,0,0,0,0,0,0,2,0.128,4.2,26.6,100,4,990,N/A
2007,1,1,5,30,0,0,0,0,0,0,0,2,0.128,4.5,28.8,100,4,990,N/A
2007,1,1,6,30,0,0,0,0,0,0,0,2,0.128,4.800000000000001,32.4,90.85000000000001,5,990,N/A
2007,1,1,7,30,27,371,58,27,371,58,0,1,0.128,4.9,34.6,75.31,7,990,N/A
2007,1,1,8,30,54,707,234,54,707,234,0,1,0.128,5,33.7,58.61,10,990,N/A
2007,1,1,9,30,67,842,398,67,842,398,0,0,0.128,5.2,33.800000000000004,41.29,14,990,N/A
2007,1,1,10,30,74,904,518,74,904,518,0,-1,0.128,4.9,36.5,32.69,16,990,N/A
2007,1,1,11,30,76,933,579,76,933,579,0,-1,0.128,4.1000000000000005,37.7,29.11,17,980,N/A
2007,1,1,12,30,75,935,576,75,935,576,0,-2,0.128,3.7,35.6,25.560000000000002,18,980,N/A
2007,1,1,13,30,71,907,508,71,907,508,0,-2,0.128,3.8000000000000003,30.400000000000002,25.47,19,980,N/A
2007,1,1,14,30,62,848,384,62,848,384,0,-1,0.128,3.9000000000000004,28.200000000000003,28.900000000000002,18,980,N/A
2007,1,1,15,30,48,719,218,48,719,218,0,0,0.128,3.2,29.900000000000002,35.28,16,980,N/A
2007,1,1,16,30,21,365,44,21,365,44,0,0,0.128,2.4000000000000004,30.700000000000003,46.83,13,980,N/A
2007,1,1,17,30,0,0,0,0,0,0,1,0,0.128,2.3000000000000003,28.5,49.67,11,980,N/A
2007,1,1,18,30,0,0,0,0,0,0,0,0,0.128,2.3000000000000003,23.400000000000002,52.67,11,980,N/A
2007,1,1,19,30,0,0,0,0,0,0,1,0,0.128,2.5,16.3,55.51,10,980,N/A
2007,1,1,20,30,0,0,0,0,0,0,0,0,0.128,2.8000000000000003,12.8,53.870000000000005,10,990,N/A
2007,1,1,21,30,0,0,0,0,0,0,0,0,0.128,3.2,15.600000000000001,52.17,10,990,N/A
2007,1,1,22,30,0,0,0,0,0,0,0,0,0.128,3.7,22,50.83,10,990,N/A
2007,1,1,23,30,0,0,0,0,0,0,1,0,0.128,4,27.400000000000002,49.68,10,990,N/A
2007,1,2,0,30,0,0,0,0,0,0,1,-1,0.128,4.1000000000000005,30.900000000000002,48.27,10,990,N/A
2007,1,2,1,30,0,0,0,0,0,0,1,-1,0.128,4,32,47.15,10,990,N/A
2007,1,2,2,30,0,0,0,0,0,0,3,-1,0.128,3.8000000000000003,35.2,46.33,10,980,N/A
