Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure
2016,2,18,10,30,225,504,542,84,941,674,7,6,0.127,3,276.8,52.85,17,980
2016,2,18,11,30,244,532,610,86,972,755,2,5,0.127,3.2,264.1,45.49,18,980
2016,2,18,12,30,215,626,650,86,977,765,7,4,0.127,3.5,256.2,42.94,18,980
2016,2,18,13,30,88,951,703,88,951,703,1,3,0.127,3.5,252.8,41.34,18,980
2016,2,18,14,30,82,906,577,82,906,577,1,3,0.127,3.4,250.6,40.84,17,980
2016,2,18,15,30,72,817,399,72,817,399,1,3,0.127,3,248.2,44.24,16,980
2016,2,18,16,30,53,628,192,53,628,192,1,4,0.132,2.3,246,58.21,14,980
2016,2,18,17,30,10,102,12,10,102,12,1,7,0.132,1.7,249.5,76.79,12,980
2016,2,18,18,30,0,0,0,0,0,0,1,7,0.132,1.3,256.9,79.28,12,980
2016,2,18,19,30,0,0,0,0,0,0,3,7,0.132,0.8,263.9,80.67,12,980
2016,2,18,20,30,0,0,0,0,0,0,1,7,0.132,0.4,272.7,81.54,12,980
2016,2,18,21,30,0,0,0,0,0,0,8,8,0.132,0.3,321.3,81.8,12,980
2016,2,18,22,30,0,0,0,0,0,0,8,7,0.132,0.5,54.8,86.96,11,980
2016,2,18,23,30,0,0,0,0,0,0,8,7,0.132,0.7,74.3,85.6,11,980
2016,2,19,0,30,0,0,0,0,0,0,4,7,0.132,0.8,97.6,84.15,11,980
2016,2,19,1,30,0,0,0,0,0,0,7,7,0.132,0.8,125.2,83.01,11,980
2016,2,19,2,30,0,0,0,0,0,0,0,7,0.132,0.7,146.2,82.74,11,980
2016,2,19,3,30,0,0,0,0,0,0,0,7,0.132,0.4,164.6,83.48,11,980
2016,2,19,4,30,0,0,0,0,0,0,1,7,0.132,0.2,194.7,84.56,11,980
2016,2,19,5,30,0,0,0,0,0,0,1,7,0.132,0.4,45.1,90.88,10,980
2016,2,19,6,30,0,0,0,0,0,0,1,7,0.132,0.6,64.6,84.3,11,980
2016,2,19,7,30,47,530,142,47,530,142,1,7,0.132,0.6,79.3,75.64,13,990
2016,2,19,8,30,71,758,348,71,758,348,0,6,0.132,1.1,214.2,61.83,15,990
2016,2,19,9,30,85,858,532,85,858,532,0,5,0.132,2,254.3,54.01,16,990
2016,2,19,10,30,94,907,667,94,907,667,1,5,0.132,2.4,264.2,50.32,17,990
2016,2,19,11,30,99,929,743,99,929,743,1,5,0.132,2.5,265.2,46.72,18,990
2016,2,19,12,30,99,931,750,99,931,750,1,5,0.132,2.7,256.6,43.02,19,990
2016,2,19,13,30,89,928,693,89,928,693,1,5,0.132,3.2,250,43.08,19,980
2016,2,19,14,30,83,883,569,83,883,569,1,5,0.132,3.4,249.4,46.31,18,980
2016,2,19,15,30,72,797,395,72,797,395,0,5,0.132,3.2,250,49.69,17,980
2016,2,19,16,30,52,618,191,52,618,191,0,6,0.132,2.6,250.4,60.21,15,980
2016,2,19,17,30,10,126,13,10,126,13,1,7,0.132,2,253.5,80.97,12,990
2016,2,19,18,30,0,0,0,0,0,0,0,8,0.132,1.7,262,82.48,12,990
2016,2,19,19,30,0,0,0,0,0,0,0,8,0.132,1.3,274.5,82.01,12,990
2016,2,19,20,30,0,0,0,0,0,0,0,7,0.132,1.1,294.7,80.57,12,990
2016,2,19,21,30,0,0,0,0,0,0,0,7,0.132,1.1,322.8,84.62,11,990
2016,2,19,22,30,0,0,0,0,0,0,0,7,0.132,1.1,354.5,82.17,11,990
2016,2,19,23,30,0,0,0,0,0,0,0,6,0.132,1.2,24.3,84.7,10,990
2016,2,20,0,30,0,0,0,0,0,0,0,6,0.132,1.4,41.6,81.88,9,990
2016,2,20,1,30,0,0,0,0,0,0,0,5,0.132,1.5,45.5,85.05,9,990
2016,2,20,2,30,0,0,0,0,0,0,0,5,0.132,1.5,41.6,82.86,9,990
2016,2,20,3,30,0,0,0,0,0,0,0,4,0.132,1.7,37.3,86.79,8,990
2016,2,20,4,30,0,0,0,0,0,0,1,4,0.132,1.9,35.6,85.52,8,990
2016,2,20,5,30,0,0,0,0,0,0,1,4,0.132,2.1,35.8,84.59,8,990
2016,2,20,6,30,0,0,0,0,0,0,4,4,0.132,2.8,36.7,78.36,9,990
2016,2,20,7,30,45,574,150,45,574,150,7,4,0.132,3.1,36,65.04,12,990
2016,2,20,8,30,68,793,361,68,793,361,0,4,0.132,2.5,33.2,52.59,15,990
2016,2,20,9,30,80,893,549,80,893,549,1,3,0.132,1.5,23,40.19,18,990
2016,2,20,10,30,87,944,688,87,944,688,1,2,0.132,1,358.9,33.22,20,990
2016,2,20,11,30,89,970,766,89,970,766,1,1,0.132,1,329.7,30.07,21,990
2016,2,20,12,30,89,974,774,89,974,774,1,1,0.132,1,310.2,27.82,22,980
2016,2,20,13,30,83,962,714,83,962,714,1,1,0.132,1,286.4,26.26,22,980
2016,2,20,14,30,78,918,588,78,918,588,1,1,0.132,1.3,267,28.35,22,980
2016,2,20,15,30,68,834,410,68,834,410,0,2,0.132,1.9,256.5,33.11,20,980
2016,2,20,16,30,50,659,201,50,659,201,1,5,0.132,2.2,253.3,51.29,17,980
2016,2,20,17,30,11,160,15,11,160,15,1,7,0.132,2,257.7,63.58,15,980
2016,2,20,18,30,0,0,0,0,0,0,1,7,0.132,1.5,269.5,69.58,14,990
2016,2,20,19,30,0,0,0,0,0,0,1,7,0.132,1.1,284.3,70.59,14,990
2016,2,20,20,30,0,0,0,0,0,0,1,7,0.132,0.8,306.5,75.46,13,990
2016,2,20,21,30,0,0,0,0,0,0,0,7,0.132,0.8,343.3,74.34,13,990
2016,2,20,22,30,0,0,0,0,0,0,0,7,0.132,0.9,20.1,77.71,12,990
2016,2,20,23,30,0,0,0,0,0,0,0,6,0.132,1,41.3,75.75,12,990
2016,2,21,0,30,0,0,0,0,0,0,0,6,0.132,1,53.3,74.02,12,990
2016,2,21,1,30,0,0,0,0,0,0,0,6,0.132,0.9,52.3,77.55,11,990
2016,2,21,2,30,0,0,0,0,0,0,0,6,0.132,1.1,27.8,76.82,10,990
2016,2,21,3,30,0,0,0,0,0,0,0,5,0.132,1.5,11.5,80.97,10,990
2016,2,21,4,30,0,0,0,0,0,0,1,5,0.132,1.9,16.5,83.86,9,990
2016,2,21,5,30,0,0,0,0,0,0,1,4,0.132,2.2,24.4,79.54,9,990
2016,2,21,6,30,0,0,0,0,0,0,1,3,0.132,2.9,33.3,70.02,10,990
2016,2,21,7,30,45,617,161,45,617,161,1,3,0.132,3.3,43.4,57.32,13,990
2016,2,21,8,30,66,829,377,66,829,377,0,3,0.132,2.5,51.4,42.9,16,990
2016,2,21,9,30,78,923,566,78,923,566,0,3,0.132,1.2,48.2,36.92,20,990
2016,2,21,10,30,85,968,705,85,968,705,0,2,0.132,1.4,323.4,29.94,22,990
2016,2,21,11,30,89,985,781,89,985,781,0,2,0.132,2.4,285.2,28.06,23,990
2016,2,21,12,30,90,983,786,90,983,786,1,3,0.132,3,284.1,27.61,24,980
2016,2,21,13,30,81,978,726,81,978,726,1,3,0.132,3.3,285,28.61,24,980
2016,2,21,14,30,77,933,598,77,933,598,1,4,0.132,3,285,31.59,23,980
2016,2,21,15,30,67,848,418,67,848,418,1,4,0.132,2.4,285.7,34.6,22,980
2016,2,21,16,30,50,673,206,50,673,206,0,8,0.132,1.8,275.2,55.58,19,980
2016,2,21,17,30,12,181,17,12,181,17,1,8,0.132,1.6,293.8,67.13,16,980
2016,2,21,18,30,0,0,0,0,0,0,1,8,0.132,1.8,323.9,69.82,15,980
2016,2,21,19,30,0,0,0,0,0,0,0,8,0.132,2.3,352.4,67.79,15,990
2016,2,21,20,30,0,0,0,0,0,0,0,7,0.132,2.9,12.8,70.08,14,990
2016,2,21,21,30,0,0,0,0,0,0,0,7,0.132,3.1,21.6,68.73,13,990
2016,2,21,22,30,0,0,0,0,0,0,0,7,0.132,3.1,23.5,73.47,13,980
2016,2,21,23,30,0,0,0,0,0,0,1,7,0.132,3.1,23.7,78.58,12,980
2016,2,22,0,30,0,0,0,0,0,0,0,7,0.132,3.2,23.5,77.45,12,980
2016,2,22,1,30,0,0,0,0,0,0,0,6,0.132,3.2,25.7,75.9,11,980
2016,2,22,2,30,0,0,0,0,0,0,0,6,0.132,3.1,28.4,79.23,11,980
2016,2,22,3,30,0,0,0,0,0,0,0,6,0.132,3.1,29.9,77.18,11,980
2016,2,22,4,30,0,0,0,0,0,0,0,5,0.132,3.1,30.2,79.51,10,980
2016,2,22,5,30,0,0,0,0,0,0,1,4,0.132,3.1,30.6,75.24,10,980
2016,2,22,6,30,0,0,0,0,0,0,1,3,0.132,3.3,33.6,66.27,11,980
2016,2,22,7,30,43,664,170,43,664,170,1,4,0.132,3.7,28.5,51.53,15,980
2016,2,22,8,30,61,859,386,61,859,386,1,3,0.132,4,18.7,41.82,18,980
2016,2,22,9,30,71,945,576,71,945,576,1,4,0.132,4.2,7.5,36.49,21,980
2016,2,22,10,30,78,985,714,78,985,714,0,3,0.132,4.2,10.9,28.25,24,980
2016,2,22,11,30,83,999,788,83,999,788,2,1,0.132,4.1,26.1,22,26,980
2016,2,22,12,30,85,994,794,85,994,794,1,0,0.132,4.1,38.4,18.89,27,980
2016,2,22,13,30,84,975,730,84,975,730,1,0,0.132,4,41.5,19.26,26,980
2016,2,22,14,30,79,932,603,79,932,603,1,0,0.132,3.6,39,20.28,25,980
2016,2,22,15,30,132,506,343,69,848,423,2,0,0.132,2.5,34.4,21.56,24,980
2016,2,22,16,30,52,672,210,52,672,210,3,4,0.132,1.7,28.4,35.5,21,980
2016,2,22,17,30,14,180,19,14,180,19,1,4,0.132,1.7,18,44.14,18,980
2016,2,22,18,30,0,0,0,0,0,0,0,4,0.132,2,9.4,49.42,16,980
2016,2,22,19,30,0,0,0,0,0,0,0,4,0.132,2.5,9.7,54.28,15,980
2016,2,22,20,30,0,0,0,0,0,0,0,5,0.132,3,17.9,56.91,15,980
2016,2,22,21,30,0,0,0,0,0,0,0,5,0.132,3.5,25.6,62.32,14,980
2016,2,22,22,30,0,0,0,0,0,0,0,6,0.132,3.7,31.2,63,14,980
2016,2,22,23,30,0,0,0,0,0,0,1,5,0.132,3.9,36.6,62.37,14,980
2016,2,23,0,30,0,0,0,0,0,0,0,5,0.132,3.7,41.5,59.89,14,980
2016,2,23,1,30,0,0,0,0,0,0,0,4,0.132,3.3,45.3,55.65,14,980
2016,2,23,2,30,0,0,0,0,0,0,0,2,0.132,3.1,47.3,50.6,14,980
2016,2,23,3,30,0,0,0,0,0,0,1,1,0.132,3,48.9,46.8,14,980
2016,2,23,4,30,0,0,0,0,0,0,1,1,0.132,2.9,50.3,45.43,13,980
2016,2,23,5,30,0,0,0,0,0,0,8,1,0.132,3.2,52.9,44.39,13,980
2016,2,23,6,30,0,0,0,0,0,0,3,0,0.132,4,56.7,40.52,15,980
2016,2,23,7,30,51,549,158,48,607,167,8,0,0.132,4.9,56.6,35.25,17,980
2016,2,23,8,30,58,788,360,70,809,380,8,0,0.132,5.2,55.2,28.61,19,980
2016,2,23,9,30,82,902,568,82,902,568,1,0,0.132,4.7,60.8,24.51,22,980
2016,2,23,10,30,90,949,707,90,949,707,1,0,0.132,3.6,70.3,21.46,23,980
2016,2,23,11,30,183,722,697,96,966,783,8,0,0.132,2.4,82.2,20.14,24,980
2016,2,23,12,30,99,962,789,99,962,789,2,0,0.132,1.2,95.2,19.74,25,980
2016,2,23,13,30,98,938,724,98,938,724,1,0,0.132,0.3,106.6,20.24,25,980
2016,2,23,14,30,211,456,470,94,886,596,8,0,0.132,0.3,256.7,22.98,24,980
2016,2,23,15,30,106,613,363,83,792,416,7,1,0.132,0.7,286.9,28.38,22,980
2016,2,23,16,30,76,436,180,61,609,206,3,6,0.132,0.7,281.5,47.52,19,980
2016,2,23,17,30,15,133,19,15,133,19,1,6,0.132,0.9,341.4,54.34,17,980
2016,2,23,18,30,0,0,0,0,0,0,3,5,0.132,1.4,23,54.3,16,980
2016,2,23,19,30,0,0,0,0,0,0,7,4,0.132,1.9,44,53.68,15,990
2016,2,23,20,30,0,0,0,0,0,0,8,3,0.132,2.2,52.7,53.2,14,990
2016,2,23,21,30,0,0,0,0,0,0,8,2,0.132,2.4,55.3,49.79,14,990
2016,2,23,22,30,0,0,0,0,0,0,8,2,0.132,2.5,55.8,50.46,13,990
2016,2,23,23,30,0,0,0,0,0,0,0,1,0.132,2.6,56.7,48.53,13,990
2016,2,24,0,30,0,0,0,0,0,0,0,0,0.132,2.8,56.8,50.04,12,990
2016,2,24,1,30,0,0,0,0,0,0,0,0,0.132,2.9,54.8,48.25,12,990
2016,2,24,2,30,0,0,0,0,0,0,0,0,0.132,3,52.9,46.67,12,990
2016,2,24,3,30,0,0,0,0,0,0,0,0,0.132,3.1,50.8,48.81,11,990
2016,2,24,4,30,0,0,0,0,0,0,0,0,0.132,3.2,47.6,48.13,11,990
2016,2,24,5,30,0,0,0,0,0,0,1,0,0.132,3.2,46.2,47.52,11,990
2016,2,24,6,30,0,0,0,0,0,0,1,0,0.132,3.5,48.1,41.65,13,990
2016,2,24,7,30,49,615,172,49,615,172,1,0,0.132,4,50.6,34.58,16,990
2016,2,24,8,30,71,821,389,71,821,389,0,0,0.132,3.8,56.7,28.85,19,990
2016,2,24,9,30,82,915,579,82,915,579,0,0,0.132,2.9,71.6,25.82,21,990
2016,2,24,10,30,89,961,719,89,961,719,0,0,0.132,1.8,80.4,22.07,23,990
2016,2,24,11,30,93,981,795,93,981,795,0,-1,0.132,0.8,87.6,19.26,24,990
2016,2,24,12,30,93,982,802,93,982,802,1,-1,0.132,0.3,97.4,17.95,25,990
2016,2,24,13,30,88,971,740,88,971,740,1,-1,0.132,0.6,269.2,18.89,25,980
2016,2,24,14,30,82,928,612,82,928,612,1,0,0.132,1.1,273.7,21.11,24,980
2016,2,24,15,30,72,844,430,72,844,430,0,0,0.132,1.4,274.9,23.95,23,980
2016,2,24,16,30,54,671,217,54,671,217,0,5,0.132,1.5,266.1,40.3,20,980
2016,2,24,17,30,15,202,23,15,202,23,1,5,0.132,1.4,286.5,50.68,17,980
2016,2,24,18,30,0,0,0,0,0,0,0,5,0.132,1.3,311.8,57.81,15,990
2016,2,24,19,30,0,0,0,0,0,0,0,6,0.132,1.2,337.8,62.52,14,990
2016,2,24,20,30,0,0,0,0,0,0,0,5,0.132,1.2,359.9,61.01,14,990
2016,2,24,21,30,0,0,0,0,0,0,0,4,0.132,1.3,17.4,57.67,14,990
2016,2,24,22,30,0,0,0,0,0,0,0,3,0.132,1.4,30.6,57.97,13,990
2016,2,24,23,30,0,0,0,0,0,0,0,3,0.132,1.5,39.6,55.32,13,990
2016,2,25,0,30,0,0,0,0,0,0,0,2,0.132,1.6,45.8,56.9,12,980
2016,2,25,1,30,0,0,0,0,0,0,0,2,0.132,1.7,51.1,55.21,12,980
2016,2,25,2,30,0,0,0,0,0,0,0,2,0.132,1.8,54.9,54,12,980
2016,2,25,3,30,0,0,0,0,0,0,0,1,0.132,1.8,57.9,53.16,12,980
2016,2,25,4,30,0,0,0,0,0,0,0,1,0.132,1.8,59.6,56.02,11,990
2016,2,25,5,30,0,0,0,0,0,0,1,1,0.132,1.8,60.5,55.19,11,990
2016,2,25,6,30,0,0,0,0,0,0,1,1,0.132,2.2,61,45.71,14,990
2016,2,25,7,30,50,603,173,50,603,173,1,2,0.132,2.9,59.1,39.97,17,990
2016,2,25,8,30,74,804,389,74,804,389,0,1,0.132,3,59.3,31.1,20,990
2016,2,25,9,30,87,896,578,87,896,578,0,0,0.132,2.2,71.6,24.86,23,990
2016,2,25,10,30,96,942,717,96,942,717,1,0,0.132,1.3,86.7,19.38,25,990
2016,2,25,11,30,100,961,792,100,961,792,0,-1,0.132,0.8,119.5,17.48,26,990
2016,2,25,12,30,102,959,798,102,959,798,1,0,0.132,1.1,198.7,18.28,26,990
2016,2,25,13,30,93,952,737,93,952,737,1,0,0.132,1.6,226.1,19.27,26,980
2016,2,25,14,30,87,906,608,87,906,608,1,0,0.132,2,235.8,21.43,25,980
2016,2,25,15,30,77,819,427,77,819,427,0,1,0.132,2.3,244,26.17,23,980
2016,2,25,16,30,57,641,215,57,641,215,0,6,0.132,2.2,253.9,43.44,20,980
2016,2,25,17,30,16,178,23,16,178,23,1,7,0.132,1.7,267.5,51.91,18,980
2016,2,25,18,30,0,0,0,0,0,0,0,6,0.132,1,300.3,58.58,16,980
2016,2,25,19,30,0,0,0,0,0,0,0,7,0.132,0.7,352.1,59.17,16,990
2016,2,25,20,30,0,0,0,0,0,0,0,6,0.132,0.6,24.2,58.53,16,990
2016,2,25,21,30,0,0,0,0,0,0,0,6,0.132,0.6,39,57.12,16,990
2016,2,25,22,30,0,0,0,0,0,0,0,6,0.132,0.7,48.3,59.51,15,990
2016,2,25,23,30,0,0,0,0,0,0,0,5,0.132,0.8,58.7,57.46,15,990
2016,2,26,0,30,0,0,0,0,0,0,0,5,0.132,0.9,62.3,59.39,14,990
2016,2,26,1,30,0,0,0,0,0,0,0,4,0.132,1,58.6,57.62,14,980
2016,2,26,2,30,0,0,0,0,0,0,0,4,0.132,1,48,56.16,14,980
2016,2,26,3,30,0,0,0,0,0,0,0,4,0.132,1,38.7,58.63,13,980
2016,2,26,4,30,0,0,0,0,0,0,0,3,0.132,1.1,38.8,56.26,13,980
2016,2,26,5,30,0,0,0,0,0,0,1,2,0.132,1.2,44.9,52.76,13,990
2016,2,26,6,30,0,0,0,0,0,0,1,1,0.132,1.2,51.8,44.07,14,990
2016,2,26,7,30,58,538,170,58,538,170,1,3,0.132,1.5,57.8,43.7,17,990
2016,2,26,8,30,65,760,367,85,751,382,8,1,0.132,1.5,64.2,30.77,20,990
2016,2,26,9,30,83,847,551,98,857,571,8,1,0.132,1.1,94.5,26.37,23,990
2016,2,26,10,30,106,908,709,106,908,709,0,1,0.132,1.3,168.6,24.25,24,990
2016,2,26,11,30,114,924,783,114,924,783,1,2,0.132,1.7,192.7,24.17,25,990
2016,2,26,12,30,118,918,788,118,918,788,0,3,0.132,2.1,208,25.95,25,990
2016,2,26,13,30,211,612,627,106,917,730,8,4,0.132,2.5,224.4,29.4,24,980
2016,2,26,14,30,154,644,527,103,861,601,7,4,0.132,2.6,236.5,33.03,23,980
2016,2,26,15,30,184,208,274,93,759,421,8,5,0.132,2.1,242.3,39.07,21,980
2016,2,26,16,30,71,560,210,71,560,210,1,8,0.135,1.7,255,55.8,18,980
2016,2,26,17,30,23,0,23,18,117,23,8,9,0.135,1.4,275.4,71.08,16,980
2016,2,26,18,30,0,0,0,0,0,0,8,10,0.135,1.1,295.4,72.98,16,990
2016,2,26,19,30,0,0,0,0,0,0,8,9,0.135,0.8,314.3,71.1,16,990
2016,2,26,20,30,0,0,0,0,0,0,8,9,0.135,0.7,346.1,67.79,16,990
2016,2,26,21,30,0,0,0,0,0,0,4,8,0.135,0.7,28.6,66.13,16,990
2016,2,26,22,30,0,0,0,0,0,0,1,8,0.135,0.8,61.3,69.7,15,990
2016,2,26,23,30,0,0,0,0,0,0,1,8,0.135,1,85.4,72.72,14,980
2016,2,27,0,30,0,0,0,0,0,0,0,7,0.135,0.9,99.5,71.66,14,980
2016,2,27,1,30,0,0,0,0,0,0,1,8,0.135,0.6,95.3,76.59,13,980
2016,2,27,2,30,0,0,0,0,0,0,0,8,0.135,0.7,50.5,76.8,13,980
2016,2,27,3,30,0,0,0,0,0,0,0,7,0.135,1.1,44.3,81.27,12,980
2016,2,27,4,30,0,0,0,0,0,0,0,7,0.135,1.4,44.9,80.34,12,980
2016,2,27,5,30,0,0,0,0,0,0,1,7,0.135,1.6,44.2,79.47,12,980
2016,2,27,6,30,0,0,0,0,0,0,1,7,0.135,2,43.8,74.53,13,980
2016,2,27,7,30,51,594,177,51,594,177,1,8,0.135,2.2,48,63.25,16,980
2016,2,27,8,30,73,792,391,73,792,391,0,8,0.135,1.6,49.4,53.33,19,980
2016,2,27,9,30,89,877,577,89,877,577,1,8,0.135,1.3,9.6,47.11,21,980
2016,2,27,10,30,100,919,713,100,919,713,1,6,0.135,1.9,312.6,37.47,23,980
2016,2,27,11,30,204,692,708,102,940,788,7,5,0.135,2.6,292.2,33.25,24,980
2016,2,27,12,30,234,625,693,99,945,794,8,5,0.135,3.2,285.8,30.63,25,980
2016,2,27,13,30,87,945,733,87,945,733,1,5,0.135,3.4,280.7,30.44,25,980
2016,2,27,14,30,80,902,605,80,902,605,1,5,0.135,3.4,275.9,32.94,24,980
2016,2,27,15,30,70,823,428,70,823,428,1,6,0.135,2.9,274.6,36.02,23,980
2016,2,27,16,30,52,663,220,52,663,220,0,8,0.135,2.2,268.8,51.71,20,980
2016,2,27,17,30,17,229,28,17,229,28,1,10,0.135,1.6,277.6,69.72,17,980
2016,2,27,18,30,0,0,0,0,0,0,1,10,0.135,1.2,311.4,78.65,15,980
2016,2,27,19,30,0,0,0,0,0,0,0,10,0.135,1.2,352.3,78.01,15,980
2016,2,27,20,30,0,0,0,0,0,0,0,10,0.135,1.2,30.2,82.76,14,980
2016,2,27,21,30,0,0,0,0,0,0,0,10,0.135,1.2,51.2,82.26,14,980
2016,2,27,22,30,0,0,0,0,0,0,0,10,0.135,1.1,61.4,82.05,14,980
2016,2,27,23,30,0,0,0,0,0,0,0,9,0.135,1,67,80.94,14,980
2016,2,28,0,30,0,0,0,0,0,0,0,9,0.135,0.9,61,84.52,13,980
2016,2,28,1,30,0,0,0,0,0,0,0,9,0.135,1.3,33.1,83.16,13,980
2016,2,28,2,30,0,0,0,0,0,0,0,9,0.135,1.8,25.8,81.89,13,980
2016,2,28,3,30,0,0,0,0,0,0,1,8,0.135,2.2,35,80.31,13,980
2016,2,28,4,30,0,0,0,0,0,0,3,8,0.135,2.3,40.2,79.69,13,980
2016,2,28,5,30,0,0,0,0,0,0,7,8,0.135,2.5,36.2,80.66,13,980
2016,2,28,6,30,0,0,0,0,0,0,7,9,0.135,3,33,81.92,13,980
2016,2,28,7,30,51,598,181,51,598,181,8,9,0.135,3.3,35.2,73.12,15,980
2016,2,28,8,30,168,229,261,71,795,393,8,9,0.135,2.9,38.5,57.43,19,980
2016,2,28,9,30,114,751,535,84,881,578,7,9,0.135,2.2,46.4,47.07,22,980
2016,2,28,10,30,214,591,612,95,917,712,2,7,0.135,1.5,67.1,35.77,25,980
2016,2,28,11,30,222,653,701,103,928,784,8,7,0.135,1.1,108.7,32.43,26,980
2016,2,28,12,30,224,648,703,106,924,788,2,7,0.135,1.3,170.8,32.81,26,980
2016,2,28,13,30,242,531,608,111,887,721,8,7,0.135,1.6,194,33.54,26,980
2016,2,28,14,30,161,633,532,103,841,596,8,8,0.135,1.8,201.1,36.28,25,980
2016,2,28,15,30,137,511,361,90,751,420,7,8,0.135,1.8,204.5,42.32,23,980
2016,2,28,16,30,88,373,184,67,572,213,7,11,0.135,1.5,213.7,61.39,20,980
2016,2,28,17,30,23,0,23,19,148,26,8,12,0.135,0.9,226.5,73.14,18,980
2016,2,28,18,30,0,0,0,0,0,0,8,12,0.135,0.5,288.4,77.73,17,980
2016,2,28,19,30,0,0,0,0,0,0,8,11,0.135,0.6,12.8,76.37,17,980
2016,2,28,20,30,0,0,0,0,0,0,8,11,0.135,0.7,32.6,80.16,16,980
2016,2,28,21,30,0,0,0,0,0,0,8,11,0.135,0.7,41.1,79.02,16,980
2016,2,28,22,30,0,0,0,0,0,0,8,11,0.135,0.7,46.2,78.19,15,980
2016,2,28,23,30,0,0,0,0,0,0,8,10,0.135,0.8,52.4,82.09,15,980
2016,2,29,0,30,0,0,0,0,0,0,0,9,0.135,0.9,61,84.52,13,980
2016,2,29,1,30,0,0,0,0,0,0,0,9,0.135,1.3,33.1,83.16,13,980
2016,2,29,2,30,0,0,0,0,0,0,0,9,0.135,1.8,25.8,81.89,13,980
2016,2,29,3,30,0,0,0,0,0,0,1,8,0.135,2.2,35,80.31,13,980
2016,2,29,4,30,0,0,0,0,0,0,3,8,0.135,2.3,40.2,79.69,13,980
2016,2,29,5,30,0,0,0,0,0,0,7,8,0.135,2.5,36.2,80.66,13,980
2016,2,29,6,30,0,0,0,0,0,0,7,9,0.135,3,33,81.92,13,980
2016,2,29,7,30,51,598,181,51,598,181,8,9,0.135,3.3,35.2,73.12,15,980
2016,2,29,8,30,168,229,261,71,795,393,8,9,0.135,2.9,38.5,57.43,19,980
2016,2,29,9,30,114,751,535,84,881,578,7,9,0.135,2.2,46.4,47.07,22,980
2016,2,29,10,30,214,591,612,95,917,712,2,7,0.135,1.5,67.1,35.77,25,980
2016,2,29,11,30,222,653,701,103,928,784,8,7,0.135,1.1,108.7,32.43,26,980
2016,2,29,12,30,224,648,703,106,924,788,2,7,0.135,1.3,170.8,32.81,26,980
2016,2,29,13,30,242,531,608,111,887,721,8,7,0.135,1.6,194,33.54,26,980
2016,2,29,14,30,161,633,532,103,841,596,8,8,0.135,1.8,201.1,36.28,25,980
2016,2,29,15,30,137,511,361,90,751,420,7,8,0.135,1.8,204.5,42.32,23,980
2016,2,29,16,30,88,373,184,67,572,213,7,11,0.135,1.5,213.7,61.39,20,980
2016,2,29,17,30,23,0,23,19,148,26,8,12,0.135,0.9,226.5,73.14,18,980
2016,2,29,18,30,0,0,0,0,0,0,8,12,0.135,0.5,288.4,77.73,17,980
2016,2,29,19,30,0,0,0,0,0,0,8,11,0.135,0.6,12.8,76.37,17,980
2016,2,29,20,30,0,0,0,0,0,0,8,11,0.135,0.7,32.6,80.16,16,980
2016,2,29,21,30,0,0,0,0,0,0,8,11,0.135,0.7,41.1,79.02,16,980
2016,2,29,22,30,0,0,0,0,0,0,8,11,0.135,0.7,46.2,78.19,15,980
2016,2,29,23,30,0,0,0,0,0,0,8,10,0.135,0.8,52.4,82.09,15,980
2016,3,1,0,30,0,0,0,0,0,0,0,9,0.135,1.1,73.2,74.77,15,980
2016,3,1,1,30,0,0,0,0,0,0,1,9,0.135,1.1,61.6,79.31,14,980
2016,3,1,2,30,0,0,0,0,0,0,8,9,0.135,1.2,46.3,78.04,14,980
2016,3,1,3,30,0,0,0,0,0,0,1,8,0.135,1.5,40.7,75.82,14,980
2016,3,1,4,30,0,0,0,0,0,0,1,8,0.135,1.6,46.6,73.62,14,980
2016,3,1,5,30,0,0,0,0,0,0,7,8,0.135,1.7,53.6,72.13,14,990
2016,3,1,6,30,11,0,11,9,85,11,3,8,0.135,1.9,59.6,63.58,16,990
2016,3,1,7,30,56,583,188,56,583,188,3,8,0.135,2.2,65.2,58.87,18,990
2016,3,1,8,30,78,779,401,78,779,401,1,8,0.135,1.6,76.3,47.49,21,990
2016,3,1,9,30,112,765,548,90,873,588,8,7,0.135,1,121.8,36.17,24,990
2016,3,1,10,30,211,610,628,96,925,727,2,6,0.135,1.4,196.5,31.91,25,990
2016,3,1,11,30,101,944,802,101,944,802,0,6,0.135,2.1,217.3,29.92,26,990
2016,3,1,12,30,249,601,699,102,943,807,8,6,0.135,2.6,231,32.82,25,980
2016,3,1,13,30,91,944,749,91,944,749,2,7,0.135,2.9,240.3,34.12,24,980
2016,3,1,14,30,85,902,621,85,902,621,0,7,0.135,2.8,247.9,37.1,23,980
2016,3,1,15,30,74,826,443,74,826,443,1,7,0.135,2.3,253.2,39.89,22,980
2016,3,1,16,30,57,667,232,57,667,232,1,8,0.135,1.5,258.3,50.07,20,980
2016,3,1,17,30,20,254,34,20,254,34,3,10,0.135,1.1,283,67.79,17,980
2016,3,1,18,30,0,0,0,0,0,0,3,9,0.135,1.1,306,66.69,17,980
2016,3,1,19,30,0,0,0,0,0,0,8,9,0.135,1,338,66.44,17,990
