,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
143,8981,2018-01-06,23:00,18.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
144,8980,2018-01-07,00:00,18.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
145,8979,2018-01-07,01:00,21.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
146,8978,2018-01-07,02:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
147,8977,2018-01-07,03:00,11.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
148,8976,2018-01-07,04:00,21.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
149,8975,2018-01-07,05:00,14.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
150,8974,2018-01-07,06:00,11.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
151,8973,2018-01-07,07:00,8.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
152,8972,2018-01-07,08:00,10.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
153,8971,2018-01-07,09:00,28.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
154,8970,2018-01-07,10:00,24.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
155,8969,2018-01-07,11:00,22.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
156,8968,2018-01-07,12:00,20.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
157,8967,2018-01-07,13:00,24.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
158,8966,2018-01-07,14:00,19.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
159,8965,2018-01-07,15:00,21.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
160,8964,2018-01-07,16:00,18.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
161,8963,2018-01-07,17:00,12.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
162,8962,2018-01-07,18:00,46.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
163,8961,2018-01-07,19:00,46.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
164,8960,2018-01-07,20:00,45.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
165,8959,2018-01-07,21:00,46.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
166,8958,2018-01-07,22:00,38.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
167,8957,2018-01-07,23:00,28.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
168,8956,2018-01-08,00:00,27.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
169,8955,2018-01-08,01:00,28.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
170,8954,2018-01-08,02:00,25.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
171,8953,2018-01-08,03:00,28.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
172,8952,2018-01-08,04:00,30.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
173,8951,2018-01-08,05:00,29.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
174,8950,2018-01-08,06:00,10.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
175,8949,2018-01-08,07:00,24.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
176,8948,2018-01-08,08:00,32.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
177,8947,2018-01-08,09:00,36.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
178,8946,2018-01-08,10:00,14.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
179,8945,2018-01-08,11:00,12.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
180,8944,2018-01-08,12:00,12.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
181,8943,2018-01-08,13:00,10.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
182,8942,2018-01-08,14:00,8.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
183,8941,2018-01-08,15:00,5.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
184,8940,2018-01-08,16:00,3.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
185,8939,2018-01-08,17:00,5.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
186,8938,2018-01-08,18:00,7.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
187,8937,2018-01-08,19:00,7.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
188,8936,2018-01-08,20:00,10.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
189,8935,2018-01-08,21:00,11.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
190,8934,2018-01-08,22:00,10.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
191,8933,2018-01-08,23:00,10.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
192,8932,2018-01-09,00:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
193,8931,2018-01-09,01:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
194,8930,2018-01-09,02:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
195,8929,2018-01-09,03:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
196,8928,2018-01-09,04:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
197,8927,2018-01-09,05:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
198,8926,2018-01-09,06:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
199,8925,2018-01-09,07:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
200,8924,2018-01-09,08:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
201,8923,2018-01-09,09:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
202,8922,2018-01-09,10:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
203,8921,2018-01-09,11:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
204,8920,2018-01-09,12:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
205,8919,2018-01-09,13:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
206,8918,2018-01-09,14:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
207,8917,2018-01-09,15:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
208,8916,2018-01-09,16:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
209,8915,2018-01-09,17:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
210,8914,2018-01-09,18:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
211,8913,2018-01-09,19:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
212,8912,2018-01-09,20:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
213,8911,2018-01-09,21:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
214,8910,2018-01-09,22:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
215,8909,2018-01-09,23:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
216,8908,2018-01-10,00:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
217,8907,2018-01-10,01:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
218,8906,2018-01-10,02:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
219,8905,2018-01-10,03:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
220,8904,2018-01-10,04:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
221,8903,2018-01-10,05:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
222,8902,2018-01-10,06:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
223,8901,2018-01-10,07:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
224,8900,2018-01-10,08:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
225,8899,2018-01-10,09:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
226,8898,2018-01-10,10:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
227,8897,2018-01-10,11:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
228,8896,2018-01-10,12:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
229,8895,2018-01-10,13:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
230,8894,2018-01-10,14:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
231,8893,2018-01-10,15:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
232,8892,2018-01-10,16:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
233,8891,2018-01-10,17:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
234,8890,2018-01-10,18:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
235,8889,2018-01-10,19:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
236,8888,2018-01-10,20:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
237,8887,2018-01-10,21:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
238,8886,2018-01-10,22:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
239,8885,2018-01-10,23:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
240,8884,2018-01-11,00:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
241,8883,2018-01-11,01:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
242,8882,2018-01-11,02:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
243,8881,2018-01-11,03:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
244,8880,2018-01-11,04:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
245,8879,2018-01-11,05:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
246,8878,2018-01-11,06:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
247,8877,2018-01-11,07:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
248,8876,2018-01-11,08:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
249,8875,2018-01-11,09:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
250,8874,2018-01-11,10:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
251,8873,2018-01-11,11:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
252,8872,2018-01-11,12:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
253,8871,2018-01-11,13:00,23.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
254,8870,2018-01-11,14:00,19.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
255,8869,2018-01-11,15:00,21.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
256,8868,2018-01-11,16:00,29.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
257,8867,2018-01-11,17:00,19.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
258,8866,2018-01-11,18:00,35.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
259,8865,2018-01-11,19:00,34.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
260,8864,2018-01-11,20:00,34.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
261,8863,2018-01-11,21:00,33.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
262,8862,2018-01-11,22:00,27.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
263,8861,2018-01-11,23:00,31.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
264,8860,2018-01-12,00:00,34.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
265,8859,2018-01-12,01:00,34.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
266,8858,2018-01-12,02:00,33.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
267,8857,2018-01-12,03:00,29.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
268,8856,2018-01-12,04:00,31.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
269,8855,2018-01-12,05:00,32.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
270,8854,2018-01-12,06:00,32.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
