,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
1340,7784,2017-02-25,20:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1341,7783,2017-02-25,21:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1342,7782,2017-02-25,22:00,11.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1343,7781,2017-02-25,23:00,11.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1344,7780,2017-02-26,00:00,8.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1345,7779,2017-02-26,01:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1346,7778,2017-02-26,02:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1347,7777,2017-02-26,03:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1348,7776,2017-02-26,04:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1349,7775,2017-02-26,05:00,8.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1350,7774,2017-02-26,06:00,8.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1351,7773,2017-02-26,07:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1352,7772,2017-02-26,08:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1353,7771,2017-02-26,09:00,8.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1354,7770,2017-02-26,10:00,6.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1355,7769,2017-02-26,11:00,3.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1356,7768,2017-02-26,12:00,4.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1357,7767,2017-02-26,13:00,3.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1358,7766,2017-02-26,14:00,3.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1359,7765,2017-02-26,15:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1360,7764,2017-02-26,16:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1361,7763,2017-02-26,17:00,5.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1362,7762,2017-02-26,18:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1363,7761,2017-02-26,19:00,5.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1364,7760,2017-02-26,20:00,5.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1365,7759,2017-02-26,21:00,10.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1366,7758,2017-02-26,22:00,10.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1367,7757,2017-02-26,23:00,10.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1368,7756,2017-02-27,00:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1369,7755,2017-02-27,01:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1370,7754,2017-02-27,02:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1371,7753,2017-02-27,03:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1372,7752,2017-02-27,04:00,10.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1373,7751,2017-02-27,05:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1374,7750,2017-02-27,06:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1375,7749,2017-02-27,07:00,4.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1376,7748,2017-02-27,08:00,6.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1377,7747,2017-02-27,09:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1378,7746,2017-02-27,10:00,16.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1379,7745,2017-02-27,11:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1380,7744,2017-02-27,12:00,9.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1381,7743,2017-02-27,13:00,9.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1382,7742,2017-02-27,14:00,10.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1383,7741,2017-02-27,15:00,12.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1384,7740,2017-02-27,16:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1385,7739,2017-02-27,17:00,9.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1386,7738,2017-02-27,18:00,3.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1387,7737,2017-02-27,19:00,-1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1388,7736,2017-02-27,20:00,-0.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1389,7735,2017-02-27,21:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1390,7734,2017-02-27,22:00,9.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1391,7733,2017-02-27,23:00,8.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1392,7732,2017-02-28,00:00,7.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1393,7731,2017-02-28,01:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1394,7730,2017-02-28,02:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1395,7729,2017-02-28,03:00,8.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1396,7728,2017-02-28,04:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1397,7727,2017-02-28,05:00,10.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1398,7726,2017-02-28,06:00,16.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1399,7725,2017-02-28,07:00,21.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1400,7724,2017-02-28,08:00,20.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1401,7723,2017-02-28,09:00,17.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1402,7722,2017-02-28,10:00,27.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1403,7721,2017-02-28,11:00,19.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1404,7720,2017-02-28,12:00,11.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1405,7719,2017-02-28,13:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1406,7718,2017-02-28,14:00,1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1407,7717,2017-02-28,15:00,3.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1408,7716,2017-02-28,16:00,4.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1409,7715,2017-02-28,17:00,3.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1410,7714,2017-02-28,18:00,5.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1411,7713,2017-02-28,19:00,6.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1412,7712,2017-02-28,20:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1413,7711,2017-02-28,21:00,9.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1414,7710,2017-02-28,22:00,12.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1415,7709,2017-02-28,23:00,17.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1416,7708,2017-03-01,00:00,20.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1417,7707,2017-03-01,01:00,17.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1418,7706,2017-03-01,02:00,19.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1419,7705,2017-03-01,03:00,21.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1420,7704,2017-03-01,04:00,23.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1421,7703,2017-03-01,05:00,26.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1422,7702,2017-03-01,06:00,25.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1423,7701,2017-03-01,07:00,32.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1424,7700,2017-03-01,08:00,29.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1425,7699,2017-03-01,09:00,21.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1426,7698,2017-03-01,10:00,17.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1427,7697,2017-03-01,11:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1428,7696,2017-03-01,12:00,9.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1429,7695,2017-03-01,13:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1430,7694,2017-03-01,14:00,6.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1431,7693,2017-03-01,15:00,5.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1432,7692,2017-03-01,16:00,7.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1433,7691,2017-03-01,17:00,5.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1434,7690,2017-03-01,18:00,3.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1435,7689,2017-03-01,19:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1436,7688,2017-03-01,20:00,11.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1437,7687,2017-03-01,21:00,13.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1438,7686,2017-03-01,22:00,11.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1439,7685,2017-03-01,23:00,9.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1440,7684,2017-03-02,00:00,7.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1441,7683,2017-03-02,01:00,8.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1442,7682,2017-03-02,02:00,21.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1443,7681,2017-03-02,03:00,18.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1444,7680,2017-03-02,04:00,17.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1445,7679,2017-03-02,05:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1446,7678,2017-03-02,06:00,11.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1447,7677,2017-03-02,07:00,25.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1448,7676,2017-03-02,08:00,24.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1449,7675,2017-03-02,09:00,15.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1450,7674,2017-03-02,10:00,15.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1451,7673,2017-03-02,11:00,11.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1452,7672,2017-03-02,12:00,3.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1453,7671,2017-03-02,13:00,1.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1454,7670,2017-03-02,14:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1455,7669,2017-03-02,15:00,4.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1456,7668,2017-03-02,16:00,3.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1457,7667,2017-03-02,17:00,1.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1458,7666,2017-03-02,18:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1459,7665,2017-03-02,19:00,9.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1460,7664,2017-03-02,20:00,16.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1461,7663,2017-03-02,21:00,15.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1462,7662,2017-03-02,22:00,25.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1463,7661,2017-03-02,23:00,17.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1464,7660,2017-03-03,00:00,13.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1465,7659,2017-03-03,01:00,18.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1466,7658,2017-03-03,02:00,8.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1467,7657,2017-03-03,03:00,8.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1468,7656,2017-03-03,04:00,8.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1469,7655,2017-03-03,05:00,7.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1470,7654,2017-03-03,06:00,9.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1471,7653,2017-03-03,07:00,13.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1472,7652,2017-03-03,08:00,16.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1473,7651,2017-03-03,09:00,20.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1474,7650,2017-03-03,10:00,6.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1475,7649,2017-03-03,11:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1476,7648,2017-03-03,12:00,5.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1477,7647,2017-03-03,13:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1478,7646,2017-03-03,14:00,1.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1479,7645,2017-03-03,15:00,3.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1480,7644,2017-03-03,16:00,1.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1481,7643,2017-03-03,17:00,3.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1482,7642,2017-03-03,18:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1483,7641,2017-03-03,19:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1484,7640,2017-03-03,20:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1485,7639,2017-03-03,21:00,10.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1486,7638,2017-03-03,22:00,11.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1487,7637,2017-03-03,23:00,13.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1488,7636,2017-03-04,00:00,17.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1489,7635,2017-03-04,01:00,18.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1490,7634,2017-03-04,02:00,28.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1491,7633,2017-03-04,03:00,26.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1492,7632,2017-03-04,04:00,32.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1493,7631,2017-03-04,05:00,23.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1494,7630,2017-03-04,06:00,19.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1495,7629,2017-03-04,07:00,22.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1496,7628,2017-03-04,08:00,26.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1497,7627,2017-03-04,09:00,27.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1498,7626,2017-03-04,10:00,9.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1499,7625,2017-03-04,11:00,10.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1500,7624,2017-03-04,12:00,10.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1501,7623,2017-03-04,13:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1502,7622,2017-03-04,14:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1503,7621,2017-03-04,15:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1504,7620,2017-03-04,16:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1505,7619,2017-03-04,17:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1506,7618,2017-03-04,18:00,5.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1507,7617,2017-03-04,19:00,3.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1508,7616,2017-03-04,20:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1509,7615,2017-03-04,21:00,11.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1510,7614,2017-03-04,22:00,11.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1511,7613,2017-03-04,23:00,10.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1512,7612,2017-03-05,00:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1513,7611,2017-03-05,01:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1514,7610,2017-03-05,02:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1515,7609,2017-03-05,03:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1516,7608,2017-03-05,04:00,6.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1517,7607,2017-03-05,05:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1518,7606,2017-03-05,06:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1519,7605,2017-03-05,07:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1520,7604,2017-03-05,08:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1521,7603,2017-03-05,09:00,17.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1522,7602,2017-03-05,10:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1523,7601,2017-03-05,11:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1524,7600,2017-03-05,12:00,3.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1525,7599,2017-03-05,13:00,-0.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1526,7598,2017-03-05,14:00,0.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1527,7597,2017-03-05,15:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1528,7596,2017-03-05,16:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1529,7595,2017-03-05,17:00,2.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1530,7594,2017-03-05,18:00,-1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1531,7593,2017-03-05,19:00,4.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1532,7592,2017-03-05,20:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1533,7591,2017-03-05,21:00,7.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1534,7590,2017-03-05,22:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1535,7589,2017-03-05,23:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1536,7588,2017-03-06,00:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1537,7587,2017-03-06,01:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1538,7586,2017-03-06,02:00,6.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1539,7585,2017-03-06,03:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1540,7584,2017-03-06,04:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1541,7583,2017-03-06,05:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1542,7582,2017-03-06,06:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1543,7581,2017-03-06,07:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1544,7580,2017-03-06,08:00,8.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1545,7579,2017-03-06,09:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1546,7578,2017-03-06,10:00,8.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1547,7577,2017-03-06,11:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1548,7576,2017-03-06,12:00,7.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1549,7575,2017-03-06,13:00,8.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1550,7574,2017-03-06,14:00,6.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1551,7573,2017-03-06,15:00,4.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1552,7572,2017-03-06,16:00,3.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1553,7571,2017-03-06,17:00,1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1554,7570,2017-03-06,18:00,1.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1555,7569,2017-03-06,19:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1556,7568,2017-03-06,20:00,9.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1557,7567,2017-03-06,21:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1558,7566,2017-03-06,22:00,11.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1559,7565,2017-03-06,23:00,14.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1560,7564,2017-03-07,00:00,12.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1561,7563,2017-03-07,01:00,16.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1562,7562,2017-03-07,02:00,17.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1563,7561,2017-03-07,03:00,11.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1564,7560,2017-03-07,04:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1565,7559,2017-03-07,05:00,14.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1566,7558,2017-03-07,06:00,19.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1567,7557,2017-03-07,07:00,22.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1568,7556,2017-03-07,08:00,23.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1569,7555,2017-03-07,09:00,21.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1570,7554,2017-03-07,10:00,15.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1571,7553,2017-03-07,11:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1572,7552,2017-03-07,12:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1573,7551,2017-03-07,13:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1574,7550,2017-03-07,14:00,12.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1575,7549,2017-03-07,15:00,13.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1576,7548,2017-03-07,16:00,11.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1577,7547,2017-03-07,17:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1578,7546,2017-03-07,18:00,3.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1579,7545,2017-03-07,19:00,1.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1580,7544,2017-03-07,20:00,2.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1581,7543,2017-03-07,21:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1582,7542,2017-03-07,22:00,8.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1583,7541,2017-03-07,23:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1584,7540,2017-03-08,00:00,12.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1585,7539,2017-03-08,01:00,13.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1586,7538,2017-03-08,02:00,16.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1587,7537,2017-03-08,03:00,12.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1588,7536,2017-03-08,04:00,16.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1589,7535,2017-03-08,05:00,14.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1590,7534,2017-03-08,06:00,25.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1591,7533,2017-03-08,07:00,32.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1592,7532,2017-03-08,08:00,35.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1593,7531,2017-03-08,09:00,35.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1594,7530,2017-03-08,10:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1595,7529,2017-03-08,11:00,11.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1596,7528,2017-03-08,12:00,9.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1597,7527,2017-03-08,13:00,12.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1598,7526,2017-03-08,14:00,13.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1599,7525,2017-03-08,15:00,11.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1600,7524,2017-03-08,16:00,7.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1601,7523,2017-03-08,17:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1602,7522,2017-03-08,18:00,6.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
