,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
755,755,2017-02-01,12:00,1.5,Parts per billion,1 HOUR,HOURLY,0.2
756,756,2017-02-01,13:00,4.5,Parts per billion,1 HOUR,HOURLY,0.2
757,757,2017-02-01,14:00,3.2,Parts per billion,1 HOUR,HOURLY,0.2
758,758,2017-02-01,15:00,4.5,Parts per billion,1 HOUR,HOURLY,0.2
759,759,2017-02-01,16:00,1.7,Parts per billion,1 HOUR,HOURLY,0.2
760,760,2017-02-01,17:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
761,761,2017-02-01,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
762,762,2017-02-01,19:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
763,763,2017-02-01,20:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
764,764,2017-02-01,21:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
765,765,2017-02-01,22:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
766,766,2017-02-01,23:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
767,767,2017-02-02,00:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
768,768,2017-02-02,01:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
769,769,2017-02-02,02:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
770,770,2017-02-02,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
771,771,2017-02-02,04:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
772,772,2017-02-02,05:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
773,773,2017-02-02,06:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
774,774,2017-02-02,07:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
775,775,2017-02-02,08:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
776,776,2017-02-02,09:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
777,777,2017-02-02,10:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
778,778,2017-02-02,11:00,1.2,Parts per billion,1 HOUR,HOURLY,0.2
779,779,2017-02-02,12:00,5.8,Parts per billion,1 HOUR,HOURLY,0.2
780,780,2017-02-02,13:00,3.1,Parts per billion,1 HOUR,HOURLY,0.2
781,781,2017-02-02,14:00,1.2,Parts per billion,1 HOUR,HOURLY,0.2
782,782,2017-02-02,15:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
783,783,2017-02-02,16:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
784,784,2017-02-02,17:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
785,785,2017-02-02,18:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
786,786,2017-02-02,19:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
787,787,2017-02-02,20:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
788,788,2017-02-02,21:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
789,789,2017-02-02,22:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
790,790,2017-02-02,23:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
791,791,2017-02-03,00:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
792,792,2017-02-03,01:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
793,793,2017-02-03,02:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
794,794,2017-02-03,03:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
795,795,2017-02-03,04:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
796,796,2017-02-03,05:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
797,797,2017-02-03,06:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
798,798,2017-02-03,07:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
799,799,2017-02-03,08:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
800,800,2017-02-03,09:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
801,801,2017-02-03,10:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
802,802,2017-02-03,11:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
803,803,2017-02-03,12:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
804,804,2017-02-03,13:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
805,805,2017-02-03,14:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
806,806,2017-02-03,15:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
807,807,2017-02-03,16:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
808,808,2017-02-03,17:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
809,809,2017-02-03,18:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
810,810,2017-02-03,19:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
811,811,2017-02-03,20:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
812,812,2017-02-03,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
813,813,2017-02-03,22:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
814,814,2017-02-03,23:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
815,815,2017-02-04,00:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
816,816,2017-02-04,01:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
817,817,2017-02-04,02:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
818,818,2017-02-04,03:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
819,819,2017-02-04,04:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
820,820,2017-02-04,05:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
821,821,2017-02-04,06:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
822,822,2017-02-04,07:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
823,823,2017-02-04,08:00,1.3,Parts per billion,1 HOUR,HOURLY,0.2
824,824,2017-02-04,09:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
825,825,2017-02-04,10:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
826,826,2017-02-04,11:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
827,827,2017-02-04,12:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
828,828,2017-02-04,13:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
829,829,2017-02-04,14:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
830,830,2017-02-04,15:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
831,831,2017-02-04,16:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
832,832,2017-02-04,17:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
833,833,2017-02-04,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
834,834,2017-02-04,19:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
835,835,2017-02-04,20:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
836,836,2017-02-04,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
837,837,2017-02-04,22:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
838,838,2017-02-04,23:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
839,839,2017-02-05,00:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
840,840,2017-02-05,01:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
841,841,2017-02-05,02:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
842,842,2017-02-05,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
843,843,2017-02-05,04:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
844,844,2017-02-05,05:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
845,845,2017-02-05,06:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
846,846,2017-02-05,07:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
847,847,2017-02-05,08:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
848,848,2017-02-05,09:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
849,849,2017-02-05,10:00,1.4,Parts per billion,1 HOUR,HOURLY,0.2
850,850,2017-02-05,11:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
851,851,2017-02-05,12:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
852,852,2017-02-05,13:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
853,853,2017-02-05,14:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
854,854,2017-02-05,15:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
855,855,2017-02-05,16:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
856,856,2017-02-05,17:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
857,857,2017-02-05,18:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
858,858,2017-02-05,19:00,1.6,Parts per billion,1 HOUR,HOURLY,0.2
859,859,2017-02-05,20:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
860,860,2017-02-05,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
861,861,2017-02-05,22:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
862,862,2017-02-05,23:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
863,863,2017-02-06,00:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
864,864,2017-02-06,01:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
865,865,2017-02-06,02:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
866,866,2017-02-06,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
867,867,2017-02-06,04:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
868,868,2017-02-06,05:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
869,869,2017-02-06,06:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
870,870,2017-02-06,07:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
871,871,2017-02-06,08:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
872,872,2017-02-06,09:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
873,873,2017-02-06,10:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
874,874,2017-02-06,11:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
875,875,2017-02-06,12:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
876,876,2017-02-06,13:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
877,877,2017-02-06,14:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
878,878,2017-02-06,15:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
879,879,2017-02-06,16:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
880,880,2017-02-06,17:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
881,881,2017-02-06,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
882,882,2017-02-06,19:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
883,883,2017-02-06,20:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
884,884,2017-02-06,21:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
885,885,2017-02-06,22:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
886,886,2017-02-06,23:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
887,887,2017-02-07,00:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
888,888,2017-02-07,01:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
889,889,2017-02-07,02:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
890,890,2017-02-07,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
891,891,2017-02-07,04:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
892,892,2017-02-07,05:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
893,893,2017-02-07,06:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
894,894,2017-02-07,07:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
895,895,2017-02-07,08:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
896,896,2017-02-07,09:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
897,897,2017-02-07,10:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
898,898,2017-02-07,11:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
899,899,2017-02-07,12:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
900,900,2017-02-07,13:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
901,901,2017-02-07,14:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
902,902,2017-02-07,15:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
903,903,2017-02-07,16:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
904,904,2017-02-07,17:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
905,905,2017-02-07,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
906,906,2017-02-07,19:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
907,907,2017-02-07,20:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
908,908,2017-02-07,21:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
909,909,2017-02-07,22:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
910,910,2017-02-07,23:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
911,911,2017-02-08,00:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
912,912,2017-02-08,01:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
913,913,2017-02-08,02:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
914,914,2017-02-08,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
915,915,2017-02-08,04:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
916,916,2017-02-08,05:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
917,917,2017-02-08,06:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
918,918,2017-02-08,07:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
919,919,2017-02-08,08:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
920,920,2017-02-08,09:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
921,921,2017-02-08,10:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
922,922,2017-02-08,11:00,1.9,Parts per billion,1 HOUR,HOURLY,0.2
923,923,2017-02-08,12:00,2.2,Parts per billion,1 HOUR,HOURLY,0.2
924,924,2017-02-08,13:00,6.3,Parts per billion,1 HOUR,HOURLY,0.2
925,925,2017-02-08,14:00,6.3,Parts per billion,1 HOUR,HOURLY,0.2
926,926,2017-02-08,15:00,4.9,Parts per billion,1 HOUR,HOURLY,0.2
927,927,2017-02-08,16:00,1.9,Parts per billion,1 HOUR,HOURLY,0.2
928,928,2017-02-08,17:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
929,929,2017-02-08,18:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
930,930,2017-02-08,19:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
931,931,2017-02-08,20:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
932,932,2017-02-08,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
933,933,2017-02-08,22:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
934,934,2017-02-08,23:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
935,935,2017-02-09,00:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
936,936,2017-02-09,01:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
937,937,2017-02-09,02:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
938,938,2017-02-09,03:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
939,939,2017-02-09,04:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
940,940,2017-02-09,05:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
941,941,2017-02-09,06:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
942,942,2017-02-09,07:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
943,943,2017-02-09,08:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
944,944,2017-02-09,09:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
945,945,2017-02-09,10:00,1.2,Parts per billion,1 HOUR,HOURLY,0.2
946,946,2017-02-09,11:00,2.0,Parts per billion,1 HOUR,HOURLY,0.2
947,947,2017-02-09,12:00,2.0,Parts per billion,1 HOUR,HOURLY,0.2
948,948,2017-02-09,13:00,1.5,Parts per billion,1 HOUR,HOURLY,0.2
949,949,2017-02-09,14:00,1.7,Parts per billion,1 HOUR,HOURLY,0.2
950,950,2017-02-09,15:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
951,951,2017-02-09,16:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
952,952,2017-02-09,17:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
953,953,2017-02-09,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
954,954,2017-02-09,19:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
955,955,2017-02-09,20:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
956,956,2017-02-09,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
957,957,2017-02-09,22:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
958,958,2017-02-09,23:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
959,959,2017-02-10,00:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
960,960,2017-02-10,01:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
961,961,2017-02-10,02:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
962,962,2017-02-10,03:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
963,963,2017-02-10,04:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
964,964,2017-02-10,05:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
965,965,2017-02-10,06:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
966,966,2017-02-10,07:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
967,967,2017-02-10,08:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
968,968,2017-02-10,09:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
969,969,2017-02-10,10:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
970,970,2017-02-10,11:00,1.2,Parts per billion,1 HOUR,HOURLY,0.2
971,971,2017-02-10,12:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
972,972,2017-02-10,13:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
973,973,2017-02-10,14:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
974,974,2017-02-10,15:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
975,975,2017-02-10,16:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
976,976,2017-02-10,17:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
977,977,2017-02-10,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
978,978,2017-02-10,19:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
979,979,2017-02-10,20:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
980,980,2017-02-10,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
981,981,2017-02-10,22:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
982,982,2017-02-10,23:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
983,983,2017-02-11,00:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
984,984,2017-02-11,01:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
985,985,2017-02-11,02:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
986,986,2017-02-11,03:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
987,987,2017-02-11,04:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
988,988,2017-02-11,05:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
989,989,2017-02-11,06:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
990,990,2017-02-11,07:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
991,991,2017-02-11,08:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
992,992,2017-02-11,09:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
993,993,2017-02-11,10:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
994,994,2017-02-11,11:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
995,995,2017-02-11,12:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
996,996,2017-02-11,13:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
997,997,2017-02-11,14:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
998,998,2017-02-11,15:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
999,999,2017-02-11,16:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1000,1000,2017-02-11,17:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1001,1001,2017-02-11,18:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1002,1002,2017-02-11,19:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
1003,1003,2017-02-11,20:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1004,1004,2017-02-11,21:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1005,1005,2017-02-11,22:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1006,1006,2017-02-11,23:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1007,1007,2017-02-12,00:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1008,1008,2017-02-12,01:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1009,1009,2017-02-12,02:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
1010,1010,2017-02-12,03:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1011,1011,2017-02-12,04:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
1012,1012,2017-02-12,05:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
1013,1013,2017-02-12,06:00,1.4,Parts per billion,1 HOUR,HOURLY,0.2
1014,1014,2017-02-12,07:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
1015,1015,2017-02-12,08:00,1.5,Parts per billion,1 HOUR,HOURLY,0.2
1016,1016,2017-02-12,09:00,2.3,Parts per billion,1 HOUR,HOURLY,0.2
1017,1017,2017-02-12,10:00,3.7,Parts per billion,1 HOUR,HOURLY,0.2
1018,1018,2017-02-12,11:00,2.1,Parts per billion,1 HOUR,HOURLY,0.2
1019,1019,2017-02-12,12:00,1.3,Parts per billion,1 HOUR,HOURLY,0.2
1020,1020,2017-02-12,13:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
1021,1021,2017-02-12,14:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
1022,1022,2017-02-12,15:00,2.2,Parts per billion,1 HOUR,HOURLY,0.2
1023,1023,2017-02-12,16:00,1.8,Parts per billion,1 HOUR,HOURLY,0.2
1024,1024,2017-02-12,17:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1025,1025,2017-02-12,18:00,1.7,Parts per billion,1 HOUR,HOURLY,0.2
1026,1026,2017-02-12,19:00,1.8,Parts per billion,1 HOUR,HOURLY,0.2
1027,1027,2017-02-12,20:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
1028,1028,2017-02-12,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1029,1029,2017-02-12,22:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1030,1030,2017-02-12,23:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1031,1031,2017-02-13,00:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1032,1032,2017-02-13,01:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
1033,1033,2017-02-13,02:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
1034,1034,2017-02-13,03:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
1035,1035,2017-02-13,04:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
1036,1036,2017-02-13,05:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
1037,1037,2017-02-13,06:00,1.2,Parts per billion,1 HOUR,HOURLY,0.2
1038,1038,2017-02-13,07:00,1.8,Parts per billion,1 HOUR,HOURLY,0.2
1039,1039,2017-02-13,08:00,2.0,Parts per billion,1 HOUR,HOURLY,0.2
1040,1040,2017-02-13,09:00,1.5,Parts per billion,1 HOUR,HOURLY,0.2
1041,1041,2017-02-13,10:00,4.5,Parts per billion,1 HOUR,HOURLY,0.2
1042,1042,2017-02-13,11:00,5.6,Parts per billion,1 HOUR,HOURLY,0.2
1043,1043,2017-02-13,12:00,5.4,Parts per billion,1 HOUR,HOURLY,0.2
1044,1044,2017-02-13,13:00,4.0,Parts per billion,1 HOUR,HOURLY,0.2
1045,1045,2017-02-13,14:00,5.5,Parts per billion,1 HOUR,HOURLY,0.2
1046,1046,2017-02-13,15:00,3.5,Parts per billion,1 HOUR,HOURLY,0.2
1047,1047,2017-02-13,16:00,1.2,Parts per billion,1 HOUR,HOURLY,0.2
1048,1048,2017-02-13,17:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
1049,1049,2017-02-13,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1050,1050,2017-02-13,19:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1051,1051,2017-02-13,20:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1052,1052,2017-02-13,21:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1053,1053,2017-02-13,22:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1054,1054,2017-02-13,23:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1055,1055,2017-02-14,00:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1056,1056,2017-02-14,01:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1057,1057,2017-02-14,02:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1058,1058,2017-02-14,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1059,1059,2017-02-14,04:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1060,1060,2017-02-14,05:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1061,1061,2017-02-14,06:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1062,1062,2017-02-14,07:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1063,1063,2017-02-14,08:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1064,1064,2017-02-14,09:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1065,1065,2017-02-14,10:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
1066,1066,2017-02-14,11:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1067,1067,2017-02-14,12:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
1068,1068,2017-02-14,13:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
1069,1069,2017-02-14,14:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
1070,1070,2017-02-14,15:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
1071,1071,2017-02-14,16:00,2.6,Parts per billion,1 HOUR,HOURLY,0.2
1072,1072,2017-02-14,17:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
1073,1073,2017-02-14,18:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
1074,1074,2017-02-14,19:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
1075,1075,2017-02-14,20:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
