date,time,tempC,windspeedKmph,winddirDegree,precipMM,humidity,visibility,pressure,cloudcover,DewPointC,WindGustKmph
2019-04-13,100,19,6,174,0.0,54,10,1013,0,10,6
2019-04-13,200,19,6,168,0.0,55,10,1013,0,10,7
2019-04-13,300,19,6,162,0.0,55,10,1013,0,10,7
2019-04-13,400,19,6,166,0.0,53,10,1014,0,9,6
2019-04-13,500,19,5,170,0.0,52,10,1015,0,9,5
2019-04-13,600,19,4,174,0.0,50,10,1015,0,9,4
2019-04-13,700,21,5,179,0.0,44,10,1015,0,8,5
2019-04-13,800,23,5,185,0.0,38,10,1016,0,7,6
2019-04-13,900,25,6,190,0.0,31,10,1016,0,7,7
2019-04-13,1000,25,9,195,0.0,29,10,1016,1,6,10
2019-04-13,1100,25,11,200,0.0,27,10,1016,2,5,13
2019-04-13,1200,25,13,205,0.0,25,10,1016,3,4,15
2019-04-13,1300,25,14,210,0.0,26,10,1015,9,4,17
2019-04-13,1400,25,15,215,0.0,27,10,1015,14,4,18
2019-04-13,1500,25,17,219,0.0,28,10,1014,20,5,19
2019-04-13,1600,23,15,226,0.0,32,10,1015,24,6,18
2019-04-13,1700,22,14,233,0.0,37,10,1015,29,7,16
2019-04-13,1800,21,13,240,0.0,42,10,1015,33,8,15
2019-04-13,1900,20,12,246,0.0,43,10,1015,29,7,13
2019-04-13,2000,20,10,252,0.0,45,10,1016,25,7,12
2019-04-13,2100,19,9,258,0.0,46,10,1016,22,7,10
2019-04-13,2200,19,7,245,0.0,48,10,1016,31,7,8
2019-04-13,2300,18,6,232,0.0,49,10,1016,40,7,7
2019-04-14,0,18,5,219,0.0,51,10,1015,49,8,6
2019-04-14,100,17,4,195,0.0,52,10,1015,49,7,6
2019-04-14,200,17,4,170,0.0,53,10,1015,48,7,6
2019-04-14,300,17,4,146,0.0,53,10,1015,48,7,5
2019-04-14,400,16,4,150,0.0,57,10,1015,45,8,5
2019-04-14,500,16,3,153,0.0,61,10,1015,42,9,5
2019-04-14,600,16,3,157,0.0,64,10,1014,40,9,4
2019-04-14,700,18,4,168,0.0,57,10,1014,37,9,5
2019-04-14,800,19,5,180,0.0,50,10,1014,34,8,6
2019-04-14,900,21,6,191,0.0,43,10,1014,32,8,7
2019-04-14,1000,21,8,196,0.0,41,10,1013,35,7,9
2019-04-14,1100,22,9,201,0.0,38,10,1013,39,7,11
2019-04-14,1200,23,11,206,0.0,35,10,1013,43,7,13
2019-04-14,1300,23,12,210,0.0,34,10,1012,49,6,13
2019-04-14,1400,23,12,214,0.0,34,10,1012,55,6,14
2019-04-14,1500,23,13,218,0.0,34,10,1011,61,6,15
2019-04-14,1600,21,12,224,0.0,38,10,1011,60,7,14
2019-04-14,1700,20,12,230,0.0,43,10,1011,59,7,14
2019-04-14,1800,19,11,236,0.0,47,10,1011,58,8,13
2019-04-14,1900,19,10,238,0.0,49,10,1012,40,8,12
2019-04-14,2000,19,9,241,0.0,52,10,1012,22,9,10
2019-04-14,2100,18,8,244,0.0,54,10,1012,4,9,9
2019-04-14,2200,17,7,234,0.0,54,10,1012,10,8,8
2019-04-14,2300,17,6,223,0.0,54,10,1012,16,7,7
2019-04-15,0,16,5,213,0.0,54,10,1011,22,7,6
2019-04-15,100,16,5,207,0.0,56,10,1011,16,7,6
2019-04-15,200,16,5,201,0.0,58,10,1011,10,7,5
2019-04-15,300,16,4,195,0.0,60,10,1011,4,8,5
2019-04-15,400,15,5,190,0.0,58,10,1011,5,7,5
2019-04-15,500,15,5,185,0.0,57,10,1011,6,7,6
2019-04-15,600,15,5,180,0.0,56,10,1011,6,6,6
2019-04-15,700,16,6,174,0.0,52,10,1011,6,6,7
2019-04-15,800,17,7,168,0.0,48,10,1011,5,6,9
2019-04-15,900,19,9,162,0.0,45,10,1011,5,6,10
2019-04-15,1000,19,10,169,0.0,45,10,1011,25,7,12
2019-04-15,1100,19,12,176,0.0,45,10,1011,45,7,13
2019-04-15,1200,19,13,183,0.0,45,10,1010,66,7,15
2019-04-15,1300,19,14,186,0.0,46,10,1010,47,7,16
2019-04-15,1400,19,14,189,0.0,48,10,1010,27,8,16
2019-04-15,1500,19,15,193,0.0,49,10,1010,8,8,17
2019-04-15,1600,18,14,192,0.0,52,10,1011,9,8,16
2019-04-15,1700,17,13,191,0.0,55,10,1011,11,8,15
2019-04-15,1800,16,12,191,0.0,58,10,1011,12,8,14
2019-04-15,1900,16,11,186,0.0,60,10,1012,17,8,13
2019-04-15,2000,15,10,181,0.0,62,10,1012,21,8,12
2019-04-15,2100,14,9,176,0.0,65,10,1013,26,8,11
2019-04-15,2200,14,10,166,0.0,67,10,1013,37,8,12
2019-04-15,2300,13,11,156,0.0,69,10,1013,49,8,14
2019-04-16,0,13,12,146,0.0,71,10,1013,60,8,15
2019-04-16,100,13,12,147,0.0,72,10,1013,70,8,15
2019-04-16,200,13,12,148,0.0,73,10,1013,81,8,16
2019-04-16,300,13,12,149,0.0,73,10,1013,91,8,16
2019-04-16,400,13,12,151,0.0,72,10,1014,89,8,15
2019-04-16,500,13,11,153,0.0,72,10,1014,86,8,15
2019-04-16,600,13,11,155,0.0,71,10,1014,84,8,14
2019-04-16,700,14,10,158,0.0,68,10,1014,81,8,13
2019-04-16,800,15,10,161,0.0,65,10,1015,78,9,12
2019-04-16,900,16,9,164,0.0,63,10,1015,75,9,11
2019-04-16,1000,17,9,175,0.0,60,10,1015,62,9,11
2019-04-16,1100,17,10,185,0.0,58,10,1014,49,9,12
2019-04-16,1200,18,10,196,0.0,56,10,1014,36,9,12
2019-04-16,1300,18,12,213,0.0,56,10,1014,33,9,14
2019-04-16,1400,18,13,229,0.0,57,10,1014,30,10,15
2019-04-16,1500,18,15,246,0.0,58,10,1014,27,10,17
2019-04-16,1600,18,16,250,0.0,62,10,1015,26,10,18
2019-04-16,1700,17,16,253,0.1,66,9,1016,26,10,19
2019-04-16,1800,16,17,257,0.1,70,9,1016,26,11,20
2019-04-16,1900,16,15,252,0.0,70,9,1017,20,11,18
2019-04-16,2000,17,13,246,0.1,71,10,1018,14,11,15
2019-04-16,2100,17,11,241,0.1,71,10,1019,9,11,13
2019-04-16,2200,17,9,226,0.0,73,10,1019,7,12,11
2019-04-16,2300,17,7,212,0.0,74,10,1019,5,12,8
2019-04-17,0,17,5,197,0.0,76,10,1019,4,12,6
2019-04-17,100,17,5,190,0.0,75,10,1019,2,13,6
2019-04-17,200,17,5,182,0.0,74,10,1020,1,13,6
2019-04-17,300,18,5,174,0.0,74,10,1020,0,13,6
2019-04-17,400,18,5,182,0.0,71,10,1020,0,12,6
2019-04-17,500,18,5,190,0.0,68,10,1020,0,12,5
2019-04-17,600,18,4,198,0.0,65,10,1021,0,11,5
2019-04-17,700,19,5,199,0.0,58,10,1021,0,10,6
2019-04-17,800,21,6,200,0.0,50,10,1021,0,10,6
2019-04-17,900,22,6,201,0.0,42,10,1021,0,9,7
2019-04-17,1000,23,8,206,0.0,40,10,1020,0,8,9
2019-04-17,1100,23,10,211,0.0,38,10,1020,0,8,12
2019-04-17,1200,24,12,217,0.0,36,10,1020,0,8,14
2019-04-17,1300,24,14,221,0.0,38,10,1020,1,9,16
2019-04-17,1400,24,16,225,0.0,40,10,1019,1,9,18
2019-04-17,1500,23,18,229,0.0,42,10,1019,2,10,21
2019-04-17,1600,22,17,232,0.0,46,10,1019,1,10,20
2019-04-17,1700,21,17,234,0.0,50,10,1020,1,11,20
2019-04-17,1800,20,17,237,0.0,55,10,1020,0,11,19
2019-04-17,1900,21,15,233,0.0,55,10,1020,0,11,17
2019-04-17,2000,21,12,230,0.0,55,10,1020,0,12,14
2019-04-17,2100,22,10,226,0.0,55,10,1020,0,13,11
2019-04-17,2200,22,8,220,0.0,56,10,1020,0,12,9
2019-04-17,2300,21,6,215,0.0,56,10,1020,0,12,7
2019-04-18,0,21,5,209,0.0,56,10,1019,0,12,5
2019-04-18,100,21,4,192,0.0,55,10,1019,0,11,4
2019-04-18,200,21,3,175,0.0,54,10,1019,0,11,4
2019-04-18,300,21,3,158,0.0,52,10,1019,0,11,3
2019-04-18,400,21,2,135,0.0,52,10,1019,1,11,2
2019-04-18,500,21,2,111,0.0,51,10,1019,1,11,2
2019-04-18,600,22,1,88,0.0,51,10,1020,2,11,1
2019-04-18,700,23,3,125,0.0,45,10,1020,6,10,3
2019-04-18,800,24,4,163,0.0,40,10,1020,11,9,4
2019-04-18,900,25,5,200,0.0,34,10,1020,16,8,6
2019-04-18,1000,26,7,208,0.0,33,10,1019,27,8,8
2019-04-18,1100,27,9,215,0.0,33,10,1019,37,9,10
2019-04-18,1200,27,11,223,0.0,32,10,1018,48,9,13
2019-04-18,1300,27,12,225,0.0,32,10,1018,39,9,14
2019-04-18,1400,27,14,227,0.0,33,10,1017,31,9,15
2019-04-18,1500,27,15,230,0.0,33,10,1017,22,10,17
2019-04-18,1600,26,14,236,0.0,38,10,1017,16,10,16
2019-04-18,1700,25,14,242,0.0,42,10,1017,9,11,16
2019-04-18,1800,24,14,248,0.0,47,10,1017,3,12,15
2019-04-18,1900,24,11,243,0.0,48,10,1017,2,13,13
2019-04-18,2000,24,9,237,0.0,50,10,1017,1,13,10
2019-04-18,2100,25,7,232,0.0,51,10,1017,0,14,8
2019-04-18,2200,23,6,213,0.0,55,10,1017,4,13,7
2019-04-18,2300,21,6,195,0.0,59,10,1017,8,13,6
2019-04-19,0,20,5,177,0.0,63,10,1016,13,12,6
2019-04-19,100,20,4,182,0.0,62,10,1016,11,12,5
2019-04-19,200,20,4,187,0.0,62,10,1015,8,12,4
2019-04-19,300,20,3,192,0.0,61,10,1015,6,12,4
2019-04-19,400,20,3,199,0.0,59,10,1015,6,12,3
2019-04-19,500,20,3,206,0.0,58,10,1015,5,12,3
2019-04-19,600,20,2,213,0.0,57,10,1015,4,12,3
2019-04-19,700,21,3,213,0.0,52,10,1015,10,11,4
2019-04-19,800,23,4,213,0.0,48,10,1014,16,11,5
2019-04-19,900,24,5,213,0.0,43,10,1014,21,11,5
2019-04-19,1000,24,7,214,0.0,43,10,1014,17,11,8
2019-04-19,1100,24,9,215,0.0,43,10,1013,13,11,10
2019-04-19,1200,24,11,215,0.0,43,10,1013,9,11,13
2019-04-19,1300,24,12,221,0.0,44,10,1012,7,11,14
2019-04-19,1400,23,13,226,0.0,44,10,1012,5,11,15
2019-04-19,1500,23,14,232,0.0,45,10,1011,3,11,16
2019-04-19,1600,22,13,228,0.0,50,10,1012,3,11,15
2019-04-19,1700,20,12,225,0.0,56,10,1012,3,11,14
2019-04-19,1800,19,12,222,0.0,61,10,1012,4,11,13
2019-04-19,1900,18,11,211,0.0,64,10,1013,5,11,12
2019-04-19,2000,17,10,200,0.0,66,10,1013,6,11,11
2019-04-19,2100,17,9,189,0.0,69,10,1014,8,11,10
2019-04-19,2200,16,8,187,0.0,70,10,1013,12,11,10
2019-04-19,2300,15,8,185,0.0,72,10,1013,16,10,9
2019-04-20,0,15,8,183,0.0,74,10,1013,20,10,9
2019-04-20,100,15,8,182,0.0,73,10,1013,15,10,9
2019-04-20,200,15,8,181,0.0,72,10,1013,10,10,9
2019-04-20,300,15,8,180,0.0,72,10,1013,5,10,9
2019-04-20,400,15,7,175,0.0,72,10,1013,11,10,9
2019-04-20,500,15,7,170,0.0,72,10,1014,18,10,8
2019-04-20,600,15,7,165,0.0,72,10,1014,25,10,8
2019-04-20,700,15,8,166,0.0,68,10,1014,23,9,9
2019-04-20,800,16,9,167,0.0,64,10,1014,22,9,10
2019-04-20,900,17,10,168,0.0,60,10,1014,21,9,11
2019-04-20,1000,17,11,174,0.0,60,10,1014,27,9,13
2019-04-20,1100,18,12,179,0.0,59,10,1014,33,10,14
2019-04-20,1200,18,13,185,0.0,59,10,1014,40,10,15
2019-04-20,1300,18,14,188,0.0,59,10,1014,33,10,16
2019-04-20,1400,18,14,192,0.0,58,10,1013,26,10,16
2019-04-20,1500,18,15,195,0.0,58,10,1013,19,10,17
2019-04-20,1600,17,14,202,0.0,61,10,1013,22,10,16
2019-04-20,1700,17,13,210,0.0,65,10,1014,26,10,15
2019-04-20,1800,16,13,217,0.0,69,10,1014,30,10,14
2019-04-20,1900,16,11,221,0.0,70,10,1014,36,11,13
2019-04-20,2000,16,10,226,0.0,72,10,1015,41,11,11
2019-04-20,2100,16,8,231,0.0,73,10,1015,47,11,10
2019-04-20,2200,16,8,220,0.0,75,10,1015,52,11,9
2019-04-20,2300,15,7,209,0.0,76,10,1015,56,11,8
2019-04-21,0,15,6,198,0.0,78,10,1015,61,11,8
2019-04-21,100,15,7,191,0.0,79,10,1015,60,11,8
2019-04-21,200,15,8,184,0.0,79,10,1015,59,11,9
2019-04-21,300,15,8,177,0.0,80,10,1015,57,11,10
2019-04-21,400,15,9,172,0.0,77,10,1016,45,11,10
2019-04-21,500,15,9,168,0.0,74,10,1016,34,10,11
2019-04-21,600,15,9,164,0.0,72,10,1016,22,10,12
2019-04-21,700,16,10,162,0.0,66,10,1016,16,9,12
2019-04-21,800,17,10,159,0.0,60,10,1016,10,9,12
2019-04-21,900,18,11,157,0.0,54,10,1016,4,9,13
2019-04-21,1000,19,12,161,0.0,52,10,1016,3,9,15
2019-04-21,1100,19,14,165,0.0,50,10,1016,1,8,16
2019-04-21,1200,20,16,169,0.0,47,10,1016,0,8,18
2019-04-21,1300,20,16,176,0.0,49,10,1015,0,9,19
2019-04-21,1400,20,17,184,0.0,51,10,1015,0,9,19
2019-04-21,1500,20,17,191,0.0,52,10,1014,0,10,20
2019-04-21,1600,19,16,200,0.0,56,10,1014,0,10,18
2019-04-21,1700,19,15,208,0.0,60,10,1015,0,11,17
2019-04-21,1800,18,14,217,0.0,64,10,1015,0,11,15
2019-04-21,1900,18,12,217,0.0,65,10,1015,0,12,14
2019-04-21,2000,19,11,218,0.0,66,10,1016,0,12,13
2019-04-21,2100,19,10,218,0.0,67,10,1016,0,13,11
2019-04-21,2200,18,8,208,0.0,69,10,1016,1,13,9
2019-04-21,2300,17,7,198,0.0,71,10,1016,2,12,8
2019-04-22,0,16,5,188,0.0,72,10,1016,4,11,6
2019-04-22,100,16,5,187,0.0,71,10,1015,3,11,6
2019-04-22,200,16,5,185,0.0,70,10,1015,3,11,6
2019-04-22,300,16,5,184,0.0,69,10,1015,3,11,6
2019-04-22,400,17,5,192,0.0,67,10,1016,3,11,6
2019-04-22,500,17,5,200,0.0,66,10,1016,3,11,6
2019-04-22,600,17,5,209,0.0,65,10,1016,3,10,6
2019-04-22,700,18,6,214,0.0,59,10,1016,3,10,7
2019-04-22,800,19,7,219,0.0,52,10,1016,3,9,8
2019-04-22,900,21,8,224,0.0,46,10,1016,3,9,9
2019-04-22,1000,21,9,225,0.0,45,10,1016,4,9,11
2019-04-22,1100,22,11,227,0.0,45,10,1016,4,10,13
2019-04-22,1200,23,13,229,0.0,44,10,1015,5,10,15
2019-04-22,1300,23,14,234,0.0,44,10,1015,5,10,16
2019-04-22,1400,23,15,239,0.0,43,10,1014,5,10,17
2019-04-22,1500,24,16,244,0.0,43,10,1014,5,10,18
2019-04-22,1600,22,16,243,0.0,50,10,1014,6,11,18
2019-04-22,1700,21,16,242,0.0,57,10,1014,6,12,19
2019-04-22,1800,19,17,240,0.0,64,10,1014,6,12,19
2019-04-22,1900,19,15,230,0.0,65,10,1014,7,13,18
2019-04-22,2000,19,14,220,0.0,67,10,1015,7,13,16
2019-04-22,2100,19,12,210,0.0,68,10,1015,7,13,15
2019-04-22,2200,18,11,204,0.0,70,10,1015,7,13,13
2019-04-22,2300,18,9,199,0.0,72,10,1015,7,13,10
2019-04-23,0,18,8,194,0.0,74,10,1015,7,13,8
2019-04-23,100,18,6,194,0.0,70,10,1015,5,13,7
2019-04-23,200,19,5,195,0.0,67,10,1015,4,13,6
2019-04-23,300,20,4,196,0.0,63,10,1015,2,12,5
2019-04-23,400,20,4,207,0.0,62,10,1015,1,12,4
2019-04-23,500,20,3,217,0.0,60,10,1016,1,12,4
2019-04-23,600,21,3,228,0.0,59,10,1016,0,13,3
2019-04-23,700,22,3,230,0.0,51,10,1016,1,12,4
2019-04-23,800,24,4,231,0.0,44,10,1016,3,11,5
2019-04-23,900,25,5,233,0.0,37,10,1016,4,10,6
2019-04-23,1000,25,8,227,0.0,38,10,1015,5,10,9
2019-04-23,1100,25,10,221,0.0,39,10,1015,6,11,11
2019-04-23,1200,25,12,216,0.0,41,10,1014,7,11,14
2019-04-23,1300,25,14,221,0.0,42,10,1014,8,11,16
2019-04-23,1400,25,16,225,0.0,42,10,1013,10,11,19
2019-04-23,1500,25,19,230,0.0,43,10,1013,12,12,21
2019-04-23,1600,23,18,230,0.0,50,10,1013,10,12,21
2019-04-23,1700,22,18,229,0.0,57,10,1013,9,13,21
2019-04-23,1800,20,17,228,0.0,64,10,1013,7,13,20
2019-04-23,1900,21,15,220,0.0,65,10,1014,5,14,17
2019-04-23,2000,21,12,211,0.0,67,10,1014,3,15,14
2019-04-23,2100,22,10,203,0.0,69,10,1015,0,16,11
2019-04-23,2200,22,9,194,0.0,69,10,1015,1,16,10
2019-04-23,2300,21,8,186,0.0,70,10,1015,1,16,9
2019-04-24,0,21,7,177,0.0,71,10,1015,2,16,8
2019-04-24,100,21,7,175,0.0,71,10,1015,2,16,8
2019-04-24,200,21,6,173,0.0,71,10,1015,1,15,7
2019-04-24,300,20,6,170,0.0,71,10,1015,1,15,7
2019-04-24,400,20,6,169,0.0,69,10,1015,1,14,7
2019-04-24,500,20,6,168,0.0,67,10,1015,0,14,7
2019-04-24,600,20,6,167,0.0,65,10,1015,0,14,7
2019-04-24,700,22,7,168,0.0,58,10,1015,0,13,8
2019-04-24,800,23,7,169,0.0,51,10,1015,0,12,9
2019-04-24,900,24,8,171,0.0,44,10,1015,0,11,9
2019-04-24,1000,25,9,177,0.0,42,10,1015,0,11,11
2019-04-24,1100,26,11,184,0.0,41,10,1015,0,11,12
2019-04-24,1200,26,12,190,0.0,39,10,1014,0,11,14
2019-04-24,1300,26,12,194,0.0,39,10,1014,0,11,14
2019-04-24,1400,26,13,199,0.0,39,10,1014,0,11,15
2019-04-24,1500,26,14,203,0.0,39,10,1013,0,11,15
2019-04-24,1600,25,13,204,0.0,44,10,1013,0,12,15
2019-04-24,1700,24,12,206,0.0,49,10,1014,0,13,14
2019-04-24,1800,24,11,208,0.0,54,10,1014,0,14,13
2019-04-24,1900,23,10,205,0.0,56,10,1014,0,14,11
2019-04-24,2000,23,9,202,0.0,57,10,1015,0,14,10
2019-04-24,2100,22,7,199,0.0,59,10,1015,0,14,8
2019-04-24,2200,22,7,193,0.0,62,10,1015,0,14,8
2019-04-24,2300,21,6,187,0.0,64,10,1015,0,14,7
2019-04-25,0,21,5,181,0.0,67,10,1015,0,14,6
2019-04-25,100,20,5,177,0.0,68,10,1015,0,14,6
2019-04-25,200,20,5,173,0.0,69,10,1015,0,14,5
2019-04-25,300,20,4,170,0.0,70,10,1015,0,14,5
2019-04-25,400,20,4,171,0.0,70,10,1015,0,14,5
2019-04-25,500,20,4,172,0.0,69,10,1015,0,14,5
2019-04-25,600,19,4,173,0.0,69,10,1015,0,14,4
2019-04-25,700,21,5,174,0.0,62,10,1015,0,13,5
2019-04-25,800,22,6,176,0.0,55,10,1015,0,12,6
2019-04-25,900,24,6,178,0.0,48,10,1015,0,12,7
2019-04-25,1000,24,8,183,0.0,45,10,1015,0,11,9
2019-04-25,1100,25,9,188,0.0,42,10,1014,0,11,11
2019-04-25,1200,26,11,193,0.0,39,10,1014,0,11,13
2019-04-25,1300,26,12,198,0.0,38,10,1014,0,11,13
2019-04-25,1400,26,12,203,0.0,38,10,1014,0,10,14
2019-04-25,1500,26,13,208,0.0,38,10,1013,0,10,15
2019-04-25,1600,25,12,210,0.0,44,10,1014,0,12,14
2019-04-25,1700,24,12,213,0.0,49,10,1014,0,13,13
2019-04-25,1800,23,11,216,0.0,55,10,1014,0,14,13
2019-04-25,1900,22,9,213,0.0,58,10,1015,0,14,11
2019-04-25,2000,21,8,210,0.0,60,10,1015,0,13,9
2019-04-25,2100,20,7,207,0.0,63,10,1015,0,13,8
2019-04-25,2200,20,6,202,0.0,66,10,1015,0,13,8
2019-04-25,2300,19,6,196,0.0,69,10,1015,0,13,7
2019-04-26,0,19,6,190,0.0,73,10,1015,0,14,7
2019-04-26,100,18,6,194,0.0,72,10,1015,0,13,7
2019-04-26,200,18,6,199,0.0,72,10,1015,0,13,7
2019-04-26,300,18,6,203,0.0,71,10,1015,0,13,7
2019-04-26,400,18,6,203,0.0,70,10,1015,0,13,7
2019-04-26,500,18,6,203,0.0,68,10,1015,0,12,7
2019-04-26,600,18,6,203,0.0,67,10,1015,0,12,7
2019-04-26,700,19,7,202,0.0,62,10,1015,0,12,8
2019-04-26,800,21,8,200,0.0,56,10,1015,0,11,9
2019-04-26,900,22,9,199,0.0,51,10,1015,0,11,10
2019-04-26,1000,22,10,200,0.0,50,10,1014,0,11,12
2019-04-26,1100,22,11,201,0.0,49,10,1014,0,11,13
2019-04-26,1200,23,12,202,0.0,48,10,1014,0,11,14
2019-04-26,1300,23,13,203,0.0,48,10,1014,0,11,15
2019-04-26,1400,23,13,204,0.0,49,10,1014,0,11,16
2019-04-26,1500,23,14,205,0.0,49,10,1013,0,11,16
2019-04-26,1600,22,13,206,0.0,55,10,1014,0,12,15
2019-04-26,1700,21,13,208,0.0,62,10,1014,0,13,15
2019-04-26,1800,20,12,209,0.0,68,10,1014,0,14,14
2019-04-26,1900,19,11,207,0.0,70,10,1015,1,13,13
2019-04-26,2000,18,10,205,0.0,72,10,1015,1,13,11
2019-04-26,2100,17,9,204,0.0,73,10,1015,2,12,10
2019-04-26,2200,16,8,200,0.0,75,10,1015,9,12,9
2019-04-26,2300,16,7,197,0.0,76,10,1015,16,11,9
2019-04-27,0,15,7,194,0.0,77,10,1015,23,11,8
2019-04-27,100,15,7,193,0.0,77,10,1015,22,11,8
2019-04-27,200,15,7,192,0.0,77,10,1015,20,11,8
2019-04-27,300,15,7,191,0.0,77,10,1015,18,11,8
2019-04-27,400,15,7,189,0.0,77,10,1015,24,11,8
2019-04-27,500,15,7,187,0.0,76,10,1015,29,10,8
2019-04-27,600,15,7,185,0.0,76,10,1015,35,10,8
2019-04-27,700,16,7,187,0.0,70,10,1014,34,11,9
2019-04-27,800,18,8,190,0.0,65,10,1014,33,11,10
2019-04-27,900,19,9,192,0.0,59,10,1014,31,11,10
2019-04-27,1000,20,10,197,0.0,57,10,1014,27,11,12
2019-04-27,1100,21,11,203,0.0,56,10,1013,23,11,13
2019-04-27,1200,21,12,208,0.0,54,10,1013,18,12,14
2019-04-27,1300,21,13,210,0.0,55,10,1013,12,12,15
2019-04-27,1400,21,14,213,0.0,55,10,1012,6,12,16
2019-04-27,1500,21,14,215,0.0,56,10,1012,0,12,17
2019-04-27,1600,20,14,217,0.0,61,10,1012,5,12,16
2019-04-27,1700,19,13,219,0.0,66,10,1012,9,12,15
2019-04-27,1800,18,13,221,0.0,71,10,1012,14,13,14
2019-04-27,1900,18,11,217,0.0,72,10,1013,11,13,12
2019-04-27,2000,18,9,212,0.0,73,10,1013,8,13,11
2019-04-27,2100,18,8,208,0.0,74,10,1013,5,13,9
2019-04-27,2200,17,6,202,0.0,75,10,1013,15,12,7
2019-04-27,2300,16,5,197,0.0,77,10,1013,26,12,6
2019-04-28,0,15,4,191,0.0,79,10,1012,36,11,5
2019-04-28,100,15,5,191,0.0,78,10,1012,30,11,6
2019-04-28,200,15,6,191,0.0,77,10,1012,23,11,7
2019-04-28,300,15,6,191,0.0,76,10,1013,16,11,8
2019-04-28,400,15,7,189,0.0,76,10,1012,20,11,9
2019-04-28,500,15,8,188,0.0,75,10,1012,25,11,10
2019-04-28,600,15,8,187,0.0,75,10,1012,29,11,11
2019-04-28,700,17,8,179,0.0,69,10,1012,27,11,10
2019-04-28,800,18,8,171,0.0,63,10,1011,25,11,9
2019-04-28,900,19,7,164,0.0,58,10,1011,23,11,8
2019-04-28,1000,20,7,167,0.0,56,10,1011,25,11,8
2019-04-28,1100,21,7,171,0.0,54,10,1010,28,11,8
2019-04-28,1200,21,7,175,0.0,52,10,1010,30,11,8
2019-04-28,1300,21,8,185,0.0,52,10,1009,28,11,9
2019-04-28,1400,21,9,196,0.0,53,10,1009,26,11,11
2019-04-28,1500,21,10,207,0.0,53,10,1009,24,11,12
2019-04-28,1600,20,10,215,0.0,58,10,1009,20,12,12
2019-04-28,1700,19,10,224,0.0,64,10,1009,16,12,12
2019-04-28,1800,18,10,232,0.0,69,10,1009,12,13,12
2019-04-28,1900,18,9,230,0.0,71,10,1009,25,12,10
2019-04-28,2000,17,8,227,0.0,73,10,1010,38,12,9
2019-04-28,2100,16,7,225,0.0,74,10,1010,51,12,8
2019-04-28,2200,16,6,239,0.0,74,10,1010,56,11,7
2019-04-28,2300,15,5,254,0.2,74,10,1009,61,11,6
2019-04-29,0,15,4,269,0.2,74,10,1009,66,11,5
2019-04-29,100,15,5,228,0.1,74,10,1009,68,11,7
2019-04-29,200,15,6,188,0.2,73,10,1009,69,11,8
2019-04-29,300,16,8,148,0.2,73,10,1009,71,11,10
2019-04-29,400,16,8,159,0.1,71,10,1009,62,11,10
2019-04-29,500,16,8,171,0.0,70,10,1009,53,10,10
2019-04-29,600,16,8,182,0.0,69,10,1009,44,10,10
2019-04-29,700,17,8,177,0.0,65,10,1009,41,10,10
2019-04-29,800,18,8,172,0.0,61,10,1010,38,10,10
2019-04-29,900,19,8,168,0.0,57,10,1010,36,10,9
2019-04-29,1000,19,9,168,0.0,56,10,1010,52,10,11
2019-04-29,1100,19,11,168,0.0,55,10,1010,69,10,13
2019-04-29,1200,19,13,169,0.0,55,10,1010,86,10,15
2019-04-29,1300,19,14,178,0.0,56,10,1010,82,10,17
2019-04-29,1400,19,15,187,0.0,57,10,1009,77,10,18
2019-04-29,1500,19,16,196,0.0,58,10,1009,73,10,19
2019-04-29,1600,18,15,201,0.0,60,10,1010,58,11,18
2019-04-29,1700,18,14,205,0.0,62,10,1010,42,11,16
2019-04-29,1800,18,13,209,0.0,65,10,1011,27,11,15
2019-04-29,1900,17,12,206,0.0,66,10,1011,29,11,14
2019-04-29,2000,17,11,203,0.0,67,10,1012,31,11,13
2019-04-29,2100,16,10,199,0.0,68,10,1012,33,10,13
2019-04-29,2200,16,9,208,0.0,71,10,1012,44,11,12
2019-04-29,2300,16,9,216,0.0,74,10,1012,54,11,11
2019-04-30,0,15,8,225,0.0,76,10,1012,65,11,10
2019-04-30,100,15,8,228,0.0,76,10,1012,62,11,10
2019-04-30,200,15,8,232,0.0,76,10,1013,60,11,9
2019-04-30,300,15,8,236,0.0,76,10,1013,58,11,9
2019-04-30,400,15,7,233,0.0,76,10,1013,56,11,9
2019-04-30,500,15,7,230,0.1,75,10,1014,55,10,8
2019-04-30,600,15,6,226,0.1,75,10,1014,54,10,8
2019-04-30,700,15,7,226,0.1,71,10,1014,58,10,9
2019-04-30,800,16,8,226,0.1,68,10,1014,62,10,9
2019-04-30,900,16,8,226,0.1,65,10,1015,66,10,10
2019-04-30,1000,17,9,225,0.1,64,10,1015,59,10,11
2019-04-30,1100,17,10,225,0.0,62,10,1014,52,10,12
2019-04-30,1200,17,11,224,0.0,60,10,1014,45,9,13
2019-04-30,1300,18,12,222,0.0,58,10,1014,36,9,14
2019-04-30,1400,18,13,219,0.0,56,10,1014,27,9,15
2019-04-30,1500,18,14,217,0.0,54,10,1014,19,9,16
2019-04-30,1600,18,13,217,0.0,57,10,1014,20,9,15
2019-04-30,1700,17,13,218,0.0,59,10,1014,22,9,15
2019-04-30,1800,16,12,219,0.0,61,10,1014,24,9,14
2019-04-30,1900,16,11,224,0.0,63,10,1014,20,9,13
